ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
180,0,180,-168,180,180,180,0,180,-168,f,abs,resp,freq_bottom,,,,,0,110,110,886,,,,,,,,,,,0.9556967729150851,,,,,,,,,,,,,,,,,,,,,,,1089.9563954066398,1090.16964490168,1090.1696577301445,1091.1272622195938,1091.1272756894823,1277.5179351559582,1277.5179351559582,1279.0083064309729,1279.0083064309729,1279.0083064309729,1279.0083064309729,1092.7605195015121,f,1,1.5910938725282904,None,1092.761028791565,1092.76106535269,1092.7610743326159,1092.7615178767865,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
12,180,180,-12,180,180,180,0,90,0,j,present,resp,freq_bottom,,,,,0,111,111,542,,,,,,,,,,,0.9847618982904194,,,,,,,,,,,,,,,,,,,,,,,1092.7620258839934,1093.0092217419387,1093.0092348911157,1093.999446451743,1093.999478202194,1280.382122443848,1280.382122443848,,,,,1095.400207372134,j,1,1.3667237020436005,None,1095.4007298113638,1095.4007666932002,1095.4007753524147,1095.4012355735895,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
168,180,180,0,0,0,168,0,270,0,f,present,resp,freq_bottom,,,,,0,112,112,632,,,,,,,,,,,1.0749950152727696,,,,,,,,,,,,,,,,,,,,,,,1095.4017365251411,1096.1561759757496,1096.156190087061,1097.2299624190127,1097.2299758889003,1283.612666313028,1283.612666313028,1285.103049454373,1285.103049454373,1285.103049454373,1285.103049454373,1099.7878200782152,f,1,2.5203487375629265,None,1099.7883476488314,1099.7883848513793,1099.7883938313043,1099.7889646979893,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,168,0,0,0,0,12,0,90,180,None,present,inhibit,freq_bottom,,,,,0,113,113,250,,,,,,,,,,,1.0337579889421866,,,,,,,,,,,,,,,,,,,,,,,1099.7894544246337,1099.8616876615188,1099.8616998485604,1100.9013824595122,1100.9013965708236,1287.284507127174,1287.284507127174,1288.7748886649606,1288.7748886649606,1288.7748886649606,1288.7748886649606,1102.743115123285,j,0,1.7923051361767648,None,1102.7436285825897,1103.2489761281513,1103.248988315193,1103.249880855633,,,1289.1079441551265,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,180,180,180,12,0,-168,0,90,0,None,present,inhibit,freq_bottom,,,,,0,114,114,153,,,,,,,,,,,0.9387267360367801,,,,,,,,,,,,,,,,,,,,,,,1103.2504404974115,1104.0829097267351,1104.0829235173342,1105.0230177937228,1105.0230312636104,1291.4059593350494,1291.4059593350494,1292.8963520977422,1292.8963520977422,1292.8963520977422,1292.8963520977422,1108.0549196200473,None,1,,,1108.0552884384106,1108.056389762116,1108.0563997041763,1108.0570590872676,1294.3867211277757,1294.3867211277757,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,180,0,180,180,-12,0,12,180,90,j,present,resp,freq_bottom,,,,,0,115,115,458,,,,,,,,,,,1.098861025287123,,,,,,,,,,,,,,,,,,,,,,,1108.057549455336,1108.2703441812973,1108.270365348264,1109.369538040568,1109.3695515104555,1295.752216277654,1295.752216277654,1297.242595249747,1297.242595249747,1297.242595249747,1297.242595249747,1110.8948896527527,f,0,1.468192048128003,None,1110.8953963771137,1111.4002554788776,1111.4002676659193,1111.4010421844823,,,1297.2592603876883,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
168,180,0,180,180,180,168,180,0,180,f,abs,resp,freq_bottom,,,,,0,116,116,787,,,,,,,,,,,1.0802320666789829,,,,,,,,,,,,,,,,,,,,,,,1111.4015697550985,1112.2840703179472,1112.2840850706816,1113.3658569125864,1113.3658700617634,1299.7487788905046,1299.7487788905046,,,,,1114.8493030615773,f,1,1.4394527590939106,None,1114.8498886809966,1114.8506532575002,1114.8506631995606,1114.851237914785,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,180,180,0,12,90,180,168,180,0,None,present,inhibit,freq_bottom,,,,,0,117,117,162,,,,,,,,,,,0.8077678728908105,,,,,,,,,,,,,,,,,,,,,,,1114.851714812965,1115.8308182059009,1115.8308323172123,1116.6383116970583,1116.6383258083697,1303.0209636357922,1303.0209636357922,1304.5113454942903,1304.5113454942903,1304.5113454942903,1304.5113454942903,1118.396737913822,j,0,1.7190331143528965,None,1118.3972298854487,1118.9021682029825,1118.902181672871,1118.902702187831,,,1304.7611272500326,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,180,12,0,0,0,90,0,-168,180,None,present,inhibit,freq_bottom,,,,,0,118,118,222,,,,,,,,,,,0.9255364162987977,,,,,,,,,,,,,,,,,,,,,,,1118.9032294377348,1119.8607428450841,1119.860757918531,1120.793042866957,1120.793056016133,1307.1757178969265,1307.1757178969265,1308.666090454788,1308.666090454788,1308.666090454788,1308.666090454788,1123.823975182052,None,1,,,1123.8243577910152,1123.825107294073,1123.8251169154219,1123.8256614837537,1310.1564748789788,1310.1564748789788,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
12,180,180,0,12,180,270,0,180,180,j,present,resp,freq_bottom,,,,,0,119,119,575,,,,,,,,,,,1.052066849288091,,,,,,,,,,,,,,,,,,,,,,,1123.8261480032816,1124.0735831120965,1124.073597223407,1125.1309767015837,1125.130991454318,1311.5219738773967,1311.5219738773967,1313.0123486802395,1313.0123486802395,1313.0123486802395,1313.0123486802395,1127.346770081198,j,1,2.1617485668157315,None,1127.3472691084798,1127.3473059903163,1127.3473146495298,1127.347793792691,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
12,180,180,12,180,180,180,90,180,180,j,present,resp,freq_bottom,,,,,0,120,120,494,,,,,,,,,,,0.887206525351286,,,,,,,,,,,,,,,,,,,,,,,1127.3482870471635,1127.579758414351,1127.5797712428157,1128.469693072565,1128.469706863165,1314.8524316034354,1314.8524316034354,,,,,1129.803433602753,j,1,1.2944862959084276,None,1129.8039467413455,1129.803983623182,1129.8039922823955,1129.8044954789284,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,180,180,0,12,90,180,168,180,0,None,present,inhibit,freq_bottom,,,,,0,121,121,160,,,,,,,,,,,1.036541348968933,,,,,,,,,,,,,,,,,,,,,,,1129.8049775084946,1130.7429938942923,1130.7430083263152,1131.7839147728118,1131.7839295255462,1318.174572956441,1318.174572956441,1319.664957701344,1319.664957701344,1319.664957701344,1319.664957701344,1134.8231127885047,None,1,,,1134.823481606868,1134.8235178472814,1134.8235261857835,1134.824142272807,1321.1386984752726,1321.1386984752726,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,168,0,12,180,180,270,180,0,0,None,present,inhibit,freq_bottom,,,,,0,122,122,95,,,,,,,,,,,0.9996178151187347,,,,,,,,,,,,,,,,,,,,,,,1134.8246284716233,1135.0225052965525,1135.022518125018,1136.0217307779894,1136.0217445685885,1322.4042682226736,1322.4042682226736,1323.8946452704977,1323.8946452704977,1323.8946452704977,1323.8946452704977,1139.052526149222,None,1,,,1139.0529193416696,1139.0529555820822,1139.0529642412957,1139.053523562362,1325.3850264875728,1325.3850264875728,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,270,0,180,180,180,12,180,180,12,j,present,resp,freq_bottom,,,,,0,123,123,454,,,,,,,,,,,0.7230769270475441,,,,,,,,,,,,,,,,,,,,,,,1139.0540049505053,1140.1928461424486,1140.1928599330486,1140.9169174097024,1140.916933124572,1327.3000363045549,1327.3000363045549,1328.7904284258248,1328.7904284258248,1328.7904284258248,1328.7904284258248,1143.0421998764623,f,0,2.0784116522027034,None,1143.0427345027338,1143.547573078954,1143.5475849452841,1143.5485615121688,,,1329.4065654800115,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
90,0,0,180,180,12,0,168,0,0,None,present,inhibit,freq_bottom,,,,,0,124,124,58,,,,,,,,,,,0.841820810753832,,,,,,,,,,,,,,,,,,,,,,,1143.5490817064174,1144.547794690684,1144.5478088019945,1145.3880684372944,1145.3880819071828,1331.7711959913613,1331.7711959913613,1333.2615807362636,1333.2615807362636,1333.2615807362636,1333.2615807362636,1148.419601765967,None,1,,,1148.4199802056792,1148.4208169422973,1148.4208268843577,1151.8338309708652,1334.751958746222,1334.751958746222,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,0,12,0,0,0,90,0,0,168,None,present,inhibit,freq_bottom,,,,,0,125,125,227,,,,,,,,,,,0.7707299471869472,,,,,,,,,,,,,,,,,,,,,,,1151.8343502029784,1152.716234358093,1152.7162484694045,1153.4894473048362,1153.4894607747237,1339.8725562576283,1339.8725562576283,1341.3629384368387,1341.3629384368387,1341.3629384368387,1341.3629384368387,1156.5211730604806,None,1,,,1156.5215361060355,1156.521571705025,1156.5215803642386,1156.5221961305506,1342.853323181741,1342.853323181741,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,0,180,0,180,12,180,90,0,168,None,present,inhibit,freq_bottom,,,,,0,126,126,125,,,,,,,,,,,1.089044673773354,,,,,,,,,,,,,,,,,,,,,,,1156.5226646902283,1156.7708220416116,1156.7708355115,1157.8611572044983,1157.8611703536744,1344.2437921455157,1344.2437921455157,1345.7341701554742,1345.7341701554742,1345.7341701554742,1345.7341701554742,1160.8922383297859,None,1,,,1160.892636653618,1160.8926741768782,1160.8926828360918,1160.8932225937488,1347.2245603524743,1347.2245603524743,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
-168,180,0,-168,180,90,180,0,0,0,f,present,resp,freq_bottom,,,,,0,127,127,539,,,,,,,,,,,0.7330386637086066,,,,,,,,,,,,,,,,,,,,,,,1160.8937206588962,1160.89443777008,1160.8944576541999,1161.624501854676,1161.6245150038521,1348.0155400815756,1348.0155400815756,1349.50592707146,1349.50592707146,1349.50592707146,1349.50592707146,1163.4910264888558,f,1,1.8095392165323574,None,1163.4915704157647,1163.4916076183126,1163.4916165982377,1163.49226219073,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
12,180,180,168,180,270,180,0,0,0,None,present,inhibit,freq_bottom,,,,,0,128,128,67,,,,,,,,,,,0.746694130319119,,,,,,,,,,,,,,,,,,,,,,,1163.4927477481233,1163.493545678636,1163.4935556206956,1164.2468478858373,1164.2468616764372,1350.629968384248,1350.629968384248,1352.120338376416,1352.120338376416,1352.120338376416,1352.120338376416,1167.2789414977105,None,1,,,1167.2793122403446,1167.2793475186227,1167.2793558571248,1167.2798080605098,1353.610705161468,1353.610705161468,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,0,180,168,180,0,180,0,0,-168,f,abs,resp,freq_bottom,,,,,0,129,129,837,,,,,,,,,,,0.7377104176984055,,,,,,,,,,,,,,,,,,,,,,,1167.2802782237459,1167.511085717878,1167.5110995084779,1168.2523285267216,1168.252342638033,1354.6348409558996,1354.6348409558996,1356.1252221729746,1356.1252221729746,1356.1252221729746,1356.1252221729746,1169.8264908440042,f,1,1.5257498419650801,None,1169.8269933991141,1169.8270309223735,1169.8270399022986,1169.8274061549691,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,0,0,-12,180,-12,0,0,90,0,j,present,resp,freq_bottom,,,,,0,130,130,549,,,,,,,,,,,0.8970677307132887,,,,,,,,,,,,,,,,,,,,,,,1169.8278763182052,1170.908254347407,1170.9082687794298,1171.8072465432106,1171.8072603338096,1358.1901075859196,1358.1901075859196,1359.6805025935946,1359.6805025935946,1359.6805025935946,1359.6805025935946,1174.8390418932768,None,0,,,1174.8394296336255,1175.345199556392,1175.345210781299,1175.3459926762298,1361.170886697074,1361.170886697074,1361.2041842603712,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,0,180,0,180,168,0,0,180,168,f,abs,resp,freq_bottom,,,,,0,131,131,859,,,,,,,,,,,0.7838355959551554,,,,,,,,,,,,,,,,,,,,,,,1175.3465497523148,1176.3204402985702,1176.3204544098817,1177.110959165073,1177.1109726349605,1363.4938705595068,1363.4938705595068,,,,,1178.3448259273537,f,1,1.1953010958513914,None,1178.345348045872,1178.3461187158964,1178.3461289786683,1178.3467088252783,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,12,0,-12,0,0,0,180,180,270,j,present,resp,freq_bottom,,,,,0,132,132,711,,,,,,,,,,,0.7834213171304907,,,,,,,,,,,,,,,,,,,,,,,1178.347213304658,1179.6511978899744,1179.6512116805743,1180.4331896759086,1180.4332034665085,1366.8160205717259,1366.8160205717259,,,,,1181.7005204508187,j,1,1.233128390078491,None,1181.7010364758162,1181.701073678364,1181.7010823375776,1181.7015348616742,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,90,180,180,180,12,0,0,-168,0,None,present,inhibit,freq_bottom,,,,,0,133,133,10,,,,,,,,,,,0.7699142068188743,,,,,,,,,,,,,,,,,,,,,,,1181.7020229847603,1183.0147238705022,1183.0147376611021,1183.7883447624272,1183.7883585530262,1370.1714642987026,1370.1714642987026,1371.6618516092985,1371.6618516092985,1371.6618516092985,1371.6618516092985,1186.819644933751,None,1,,,1186.819990019455,1186.82002658058,1186.8200352397935,1186.82047397329,1373.1522264121413,1373.1522264121413,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,12,0,0,0,270,0,168,180,180,None,present,inhibit,freq_bottom,,,,,0,134,134,254,,,,,,,,,,,0.81002799657363,,,,,,,,,,,,,,,,,,,,,,,1186.8209531164512,1186.8216727933277,1186.8216830560996,1187.6354070119105,1187.6354201610875,1374.0181590126695,1374.0181590126695,1375.5085312498195,1375.5085312498195,1375.5085312498195,1375.5085312498195,1190.6670792087152,None,1,,,1190.6674537998879,1190.6674906817243,1190.6674993409379,1190.6679399987042,1376.9989118254707,1376.9989118254707,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
-168,180,180,0,180,180,-168,180,180,0,f,abs,resp,freq_bottom,,,,,0,135,135,852,,,,,,,,,,,0.880987619088854,,,,,,,,,,,,,,,,,,,,,,,1190.668425235387,1191.540319223519,1191.5403336555419,1192.4225670656106,1192.422580535499,1378.8056593413994,1378.8056593413994,,,,,1193.62270971814,f,1,1.1618127091396673,None,1193.623197841226,1193.6232340816396,1193.6232427408531,1193.6237061691445,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,180,180,0,12,0,180,168,0,180,None,abs,inhibit,freq_bottom,,,,,0,136,136,389,,,,,,,,,,,0.781636391003667,,,,,,,,,,,,,,,,,,,,,,,1193.62416831459,1194.5379007371885,1194.5379145277875,1195.3200602552997,1195.3200737251873,1381.7031967892917,1381.7031967892917,1383.193580892771,1383.193580892771,1383.193580892771,1383.193580892771,1198.3518992221461,None,1,,,1198.3522895281885,1198.352327051448,1198.3523357106624,1198.3527795755454,1384.6839608269993,1384.6839608269993,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,-168,180,180,180,180,180,180,168,0,f,abs,resp,freq_bottom,,,,,0,137,137,774,,,,,,,,,,,0.9166587737517478,,,,,,,,,,,,,,,,,,,,,,,1198.3533036183326,1198.6264341421902,1198.6264472913663,1199.5414449213076,1199.5414587119067,1385.924560288332,1385.924560288332,,,,,1200.7254054275954,f,1,1.1464333040858037,None,1200.725916000495,1200.72595256162,1200.7259612208336,1200.7264070099864,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,12,0,0,180,180,180,90,180,-12,j,present,resp,freq_bottom,,,,,0,138,138,532,,,,,,,,,,,0.9365798678389962,,,,,,,,,,,,,,,,,,,,,,,1200.7269063579797,1201.5323598025188,1201.5323735931188,1202.4727202695522,1202.4727337394397,1388.8553715668622,1388.8553715668622,1390.345759518881,1390.345759518881,1390.345759518881,1390.345759518881,1205.503899532595,None,0,,,1205.5042853486748,1206.0028190551457,1206.0028286764937,1206.0031888356443,1391.8361416980906,1391.8361416980906,1391.8610840822485,1392.360697945457,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,180,12,0,-168,180,270,0,180,180,None,present,inhibit,freq_bottom,,,,,0,139,139,319,,,,,,,,,,,1.0258554561653124,,,,,,,,,,,,,,,,,,,,,,,1206.0037250654732,1206.5860818853744,1206.5860956759734,1207.6181831943268,1207.6181969849258,1394.0009435335878,1394.0009435335878,1395.4996485000638,1395.4996485000638,1395.4996485000638,1395.4996485000638,1210.649448408084,None,1,,,1210.6498348655869,1210.6505898207415,1210.650599762802,1210.651141765441,1396.9733777283736,1396.9733777283736,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,180,168,0,0,0,168,0,180,0,f,abs,resp,freq_bottom,,,,,0,140,140,962,,,,,,,,,,,0.9428070928831651,,,,,,,,,,,,,,,,,,,,,,,1210.651634699202,1210.9906535012415,1210.9906666504176,1211.9391023153457,1211.9391161059457,1398.3222253794493,1398.3222253794493,,,,,1213.0730555414802,f,1,1.084286447669001,None,1213.0735686800735,1213.0736045997746,1213.0736132589882,1213.0741462817023,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,180,180,12,0,12,0,270,0,180,j,present,resp,freq_bottom,,,,,0,141,141,619,,,,,,,,,,,0.9152132591378644,,,,,,,,,,,,,,,,,,,,,,,1213.074642422579,1213.7297918004306,1213.7298062324535,1214.6454924302443,1214.6455062208433,1401.0282210190544,1401.0282210190544,,,,,1215.6954727706216,j,1,1.0025017772995852,None,1215.6960048312003,1215.6960423544597,1215.6960510136732,1215.696500330654,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,180,0,-168,180,180,-168,0,270,180,f,present,resp,freq_bottom,,,,,0,142,142,537,,,,,,,,,,,0.9294157231016896,,,,,,,,,,,,,,,,,,,,,,,1215.6969858880475,1215.9444864220322,1215.9445002126322,1216.876810497277,1216.8768239671645,1403.2596356202848,1403.2596356202848,,,,,1217.968591428148,f,1,1.042791816060344,None,1217.9691154709362,1217.9691523527727,1217.9691613326986,1217.9697084667232,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,0,168,0,0,0,0,0,0,168,f,abs,resp,freq_bottom,,,,,0,143,143,987,,,,,,,,,,,0.8192080797579206,,,,,,,,,,,,,,,,,,,,,,,1217.970181837075,1218.600566505007,1218.600580295607,1219.4248996012275,1219.4249133918274,1405.8157781137406,1405.8157781137406,,,,,1220.799812768556,f,1,1.318857171957461,None,1220.8003618268503,1220.800400953668,1220.800409933594,1220.8008817003874,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
12,180,0,0,-168,180,270,0,180,180,None,present,inhibit,freq_bottom,,,,,0,144,144,323,,,,,,,,,,,1.0696184389145105,,,,,,,,,,,,,,,,,,,,,,,1220.801378482688,1221.4817960877035,1221.481810199015,1222.555249311593,1222.5552631021928,1408.9380760381591,1408.9380760381591,1410.4284572552342,1410.4284572552342,1410.4284572552342,1410.4284572552342,1225.5872242601663,None,1,,,1225.5875998134743,1225.5876366953107,1225.587652089469,1225.5882328982134,1411.9188676570666,1411.9188676570666,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,168,0,180,0,0,180,0,180,-168,f,abs,resp,freq_bottom,,,,,0,145,145,941,,,,,,,,,,,0.7661967633801663,,,,,,,,,,,,,,,,,,,,,,,1225.5887486024994,1225.8785192487912,1225.8785323979673,1226.643072661067,1226.643086451666,1413.026222985658,1413.026222985658,,,,,1227.726388729424,f,1,1.0354481613721873,None,1227.7268938502266,1227.7269297699286,1227.7269384291421,1227.7274900531293,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,180,180,180,-12,0,270,0,-12,0,j,present,resp,freq_bottom,,,,,0,146,146,729,,,,,,,,,,,0.8887427528056714,,,,,,,,,,,,,,,,,,,,,,,1227.7279541228445,1228.4587404500098,1228.4587548820327,1229.349311079368,1229.3493245492564,1415.7322282466112,1415.7322282466112,1417.2226117086675,1417.2226117086675,1417.2226117086675,1417.2226117086675,1230.907542046897,j,1,1.5132135454277886,None,1230.9081462675904,1230.9081831494268,1230.9081921293528,1230.9086603683181,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,0,180,-168,0,0,270,180,180,-168,f,present,resp,freq_bottom,,,,,0,147,147,697,,,,,,,,,,,1.0840632402451558,,,,,,,,,,,,,,,,,,,,,,,1230.9091404736146,1231.6059980770133,1231.6060121883247,1232.6968492648975,1232.6968624140736,1419.0793389235505,1419.0793389235505,1420.5697304033974,1420.5697304033974,1420.5697304033974,1420.5697304033974,1234.2717492189067,f,1,1.5258736366513403,None,1234.2722504911699,1234.2722867315833,1234.272295390797,1234.2727665161674,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,0,168,180,180,-168,0,0,180,0,f,abs,resp,freq_bottom,,,,,0,148,148,783,,,,,,,,,,,0.7589215527926197,,,,,,,,,,,,,,,,,,,,,,,1234.273244697194,1235.0615570677464,1235.0615708583464,1235.8276864569261,1235.8276999268137,1422.2099872164345,1422.2099872164345,,,,,1236.9442513404147,f,1,1.0674362591225872,None,1236.9447619133143,1236.9447984744393,1236.9448068129414,1236.9452535642286,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,0,180,-12,180,90,180,180,12,0,j,present,resp,freq_bottom,,,,,0,149,149,546,,,,,,,,,,,0.7120549791320753,,,,,,,,,,,,,,,,,,,,,,,1236.9457278967157,1237.6262231139435,1237.6262369045435,1238.3418513270726,1238.341865438384,1424.7244930030338,1424.7244930030338,,,,,1239.825573929481,j,1,1.4481915093319913,None,1239.8260912373253,1239.8261290812961,1239.8261380612212,1239.826591547453,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,180,180,168,180,180,0,180,168,180,f,abs,resp,freq_bottom,,,,,0,150,150,832,,,,,,,,,,,0.7649087807906936,,,,,,,,,,,,,,,,,,,,,,,1239.8270819155214,1240.6234675596988,1240.6234816710103,1241.3894879069276,1241.389502018239,1427.7801874623565,1427.7801874623565,,,,,1242.364335135947,f,1,0.9211529540225456,None,1242.364855650907,1242.364892212032,1242.3649008712455,1242.36558045917,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,168,0,0,0,0,0,-168,0,0,f,abs,resp,freq_bottom,,,,,0,151,151,996,,,,,,,,,,,0.9949529999270061,,,,,,,,,,,,,,,,,,,,,,,1242.3660541502331,1243.387940473358,1243.387954263958,1244.3863773249186,1244.386390794807,1430.769282946544,1430.769282946544,,,,,1245.636176399089,f,1,1.2117632233375843,None,1245.6367392479833,1245.6367774126657,1245.6367863925907,1245.637246293055,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,180,180,180,12,0,270,0,0,12,j,present,resp,freq_bottom,,,,,0,152,152,564,,,,,,,,,,,0.7092951677535786,,,,,,,,,,,,,,,,,,,,,,,1245.637719984119,1246.4353265774362,1246.4353406887476,1247.1504384448572,1247.1504519147447,1433.5335640746534,1433.5335640746534,1435.023946253863,1435.023946253863,1435.023946253863,1435.023946253863,1249.4414091940325,j,1,2.2553649302926715,None,1249.4419216912029,1249.4419585730393,1249.4419675529643,1249.442418794214,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,180,168,0,0,0,0,180,-168,180,f,abs,resp,freq_bottom,,,,,0,153,153,970,,,,,,,,,,,1.0105544932202193,,,,,,,,,,,,,,,,,,,,,,,1249.442907558724,1249.6745139455033,1249.6745274153918,1250.6895806567281,1250.6895947680396,1437.0805050310028,1437.0805050310028,,,,,1251.847706238419,f,1,1.108095757670526,None,1251.8482796707967,1251.8483165526322,1251.8483248911352,1251.8490028755004,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,168,0,0,0,0,0,0,12,0,None,abs,inhibit,freq_bottom,,,,,0,154,154,359,,,,,,,,,,,1.0293152058844053,,,,,,,,,,,,,,,,,,,,,,,1251.8494647002344,1252.3630452338084,1252.3630593451198,1253.3955631471563,1253.3955762963324,1439.778185259709,1439.778185259709,1441.268577380979,1441.268577380979,1441.268577380979,1441.268577380979,1256.4268934653728,None,1,,,1256.4272885820892,1256.4273254639256,1256.4273341231392,1256.4278870299731,1442.758949618128,1442.758949618128,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
