ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
0,180,180,12,180,180,-168,180,0,180,None,abs,inhibit,freq_bottom,,,,,0,215,215,396,,,,,,,,,,,0.8997861511618002,,,,,,,,,,,,,,,,,,,,,,,1105.4652523880268,1105.465906000406,1105.4659162632106,1106.3690305754617,1106.3690446868177,1401.1776420949463,1401.1776420949463,1402.6680261675865,1402.6680261675865,1402.6680261675865,1402.6680261675865,1109.4001175732574,None,1,,,1109.4005030698618,1109.400542196805,1109.4005505353334,1109.4011422501717,1404.1584060709629,1404.1584060709629,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,0,168,180,180,-168,0,0,180,0,f,abs,resp,freq_bottom,,,,,0,216,216,783,,,,,,,,,,,0.9922587175364375,,,,,,,,,,,,,,,,,,,,,,,1109.4016505797208,1109.5997733844424,1109.599788137224,1110.5988959146343,1110.5989109881284,1405.415665401776,1405.415665401776,1406.9060497951295,1406.9060497951295,1406.9060497951295,1406.9060497951295,1113.6387018065107,None,0,,,1113.6391148844023,1114.1450099036065,1114.1450224114005,1114.1456737787903,1408.3797843913007,1408.3797843913007,1408.4297485356265,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,-12,0,0,0,270,0,-168,180,None,present,inhibit,freq_bottom,,,,,0,217,217,295,,,,,,,,,,,0.7606309817537604,,,,,,,,,,,,,,,,,,,,,,,1114.146195898983,1114.2540650328283,1114.254078823472,1115.0197549370505,1115.0197696898322,1409.8285553562864,1409.8285553562864,1411.3189275625582,1411.3189275625582,1411.3189275625582,1411.3189275625582,1118.0511475740013,None,1,,,1118.0515321084677,1118.0522623711695,1118.0522723132617,1118.0529868610447,1412.8093267086933,1412.8093267086933,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,-12,180,180,180,0,90,0,-12,0,j,present,resp,freq_bottom,,,,,0,218,218,447,,,,,,,,,,,1.0640369283938358,,,,,,,,,,,,,,,,,,,,,,,1118.053510264088,1118.2768850206667,1118.2768991320236,1119.3415881562105,1119.3416032297046,1414.1498363082646,1414.1498363082646,1415.6402271158704,1415.6402271158704,1415.6402271158704,1415.6402271158704,1122.3728473766987,None,0,,,1122.3732226104985,1122.871688641898,1122.871699225415,1122.872126093951,1417.1306012464183,1417.1306012464183,1417.1555732161323,1417.6551505168609,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
-168,180,180,180,180,180,12,180,180,180,None,abs,inhibit,freq_bottom,,,,,0,219,219,354,,,,,,,,,,,1.0794815730614848,,,,,,,,,,,,,,,,,,,,,,,1122.8726680983282,1122.8734589757214,1122.8734695592384,1123.953761253807,1123.9537776101524,1418.7708793555985,1418.7708793555985,1420.2612429026294,1420.2612429026294,1420.2612429026294,1420.2612429026294,1126.8186764445545,j,0,2.809804176268699,None,1126.8191693798963,1127.3182235982931,1127.3182345025234,1127.318658163933,,,1421.601762444293,1422.1013288407912,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,12,0,0,0,90,0,-168,180,None,present,inhibit,freq_bottom,,,,,0,220,220,220,,,,,,,,,,,0.8183273973468425,,,,,,,,,,,,,,,,,,,,,,,1127.3191870190913,1127.3199608987143,1127.3199714822313,1128.1423463850551,1128.1423608171244,1422.950609289891,1422.950609289891,1424.4410042667614,1424.4410042667614,1424.4410042667614,1424.4410042667614,1130.3995569675462,f,0,2.213849196627052,None,1130.400090633395,1130.8976118453293,1130.8976221081339,1130.8978770746899,,,1425.1820085976651,1425.6815714663244,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
12,180,180,0,12,180,270,0,180,180,j,present,resp,freq_bottom,,,,,0,221,221,575,,,,,,,,,,,0.9779446186177834,,,,,,,,,,,,,,,,,,,,,,,1130.8984501881941,1130.8993491457504,1130.8993600499798,1131.8800929168692,1131.8801089525014,1426.6890591445444,1426.6890591445444,1428.1794406514837,1428.1794406514837,1428.1794406514837,1428.1794406514837,1133.4886127766786,j,1,1.5627374141577093,None,1133.4891849280448,1133.4899507898517,1133.489960731943,1133.4905210169418,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,12,180,0,180,270,180,180,180,168,None,present,inhibit,freq_bottom,,,,,0,222,222,115,,,,,,,,,,,0.8998838131617992,,,,,,,,,,,,,,,,,,,,,,,1133.4910277429271,1133.4917907183199,1133.491800660412,1134.39520521761,1134.3952215739555,1429.211888112337,1429.211888112337,1430.702265770724,1430.702265770724,1430.702265770724,1430.702265770724,1136.6271397947958,j,0,2.176143972603313,None,1136.6276850062986,1137.1335511613652,1137.133564310583,1137.1346890498444,,,1431.4183420695463,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,0,-12,0,0,0,0,270,0,168,None,present,inhibit,freq_bottom,,,,,0,223,223,302,,,,,,,,,,,1.0116655610956826,,,,,,,,,,,,,,,,,,,,,,,1137.1352422791642,1137.185013354475,1137.1850261829804,1138.199900194224,1138.1999146262933,1433.008630698102,1433.008630698102,1434.4990295235239,1434.4990295235239,1434.4990295235239,1434.4990295235239,1139.7497447127316,j,0,1.5151548819640084,None,1139.750262984372,1140.248017675116,1140.2480279379206,1140.2482954122697,,,1434.5322999330356,1435.0318881379944,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,180,-168,0,0,0,12,180,180,180,None,abs,inhibit,freq_bottom,,,,,0,224,224,368,,,,,,,,,,,1.0743952727764285,,,,,,,,,,,,,,,,,,,,,,,1140.2488367752221,1140.2982489730784,1140.2982614808716,1141.372496196348,1141.3725106284173,1436.1809011768873,1436.1809011768873,1437.6712846081027,1437.6712846081027,1437.6712846081027,1437.6712846081027,1144.4037332876642,None,1,,,1144.4041213499695,1144.404882401086,1144.4048923431783,1144.4054458932105,1439.1616706050181,1439.1616706050181,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,168,0,168,180,180,0,0,180,f,abs,resp,freq_bottom,,,,,0,225,225,910,,,,,,,,,,,0.7042757270092022,,,,,,,,,,,,,,,,,,,,,,,1144.405921830782,1144.4067765299924,1144.4067864720837,1145.1109178282877,1145.1109325810703,1439.9193628979083,1439.9193628979083,,,,,1146.5771166393424,f,1,1.4199654434169133,None,1146.5776224031897,1146.5776637751214,1146.5776727550756,1146.5781374677044,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
12,0,12,0,0,0,0,0,270,0,j,present,resp,freq_bottom,,,,,0,226,226,652,,,,,,,,,,,0.9884048874191508,,,,,,,,,,,,,,,,,,,,,,,1146.5786207816664,1146.7761233281253,1146.7761374394813,1147.7671109819712,1147.7671257347529,1442.5837409591113,1442.5837409591113,1444.0741211831992,1444.0741211831992,1444.0741211831992,1444.0741211831992,1150.381988328625,j,1,2.563925333809493,None,1150.382569139233,1150.3826095490267,1150.3826185289809,1150.383087090161,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,0,12,0,0,12,180,180,90,0,j,present,resp,freq_bottom,,,,,0,227,227,649,,,,,,,,,,,0.784174956861666,,,,,,,,,,,,,,,,,,,,,,,1150.383574894101,1150.3843240788492,1150.3843340209414,1151.1722948529468,1151.1723096057285,1445.9808162521776,1445.9808162521776,1447.4712035319444,1447.4712035319444,1447.4712035319444,1447.4712035319444,1154.203543489918,None,0,,,1154.2039344386376,1154.7101504912034,1154.7101636404223,1154.7110654843918,1448.961584397458,1448.961584397458,1448.99489842389,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,168,180,180,180,90,180,168,180,180,f,present,resp,freq_bottom,,,,,0,228,228,428,,,,,,,,,,,0.9009097775899154,,,,,,,,,,,,,,,,,,,,,,,1154.711615506585,1154.7126594262581,1154.7126703304884,1155.6183997336802,1155.6184141657495,1450.426997141809,1450.426997141809,1451.9173808937367,1451.9173808937367,1451.9173808937367,1451.9173808937367,1158.6496172615243,None,0,,,1158.6500037202668,1159.1492461969892,1159.149266401886,1159.1495274619829,1453.407764324952,1453.407764324952,1453.4327465574706,1453.9323158403831,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,168,0,0,0,0,168,0,0,0,f,abs,resp,freq_bottom,,,,,0,229,229,998,,,,,,,,,,,0.9078881251349363,,,,,,,,,,,,,,,,,,,,,,,1159.1500858227055,1159.1508532880744,1159.1508638715923,1160.056246263698,1160.0562606957674,1454.8648481618038,1454.8648481618038,1456.355231272306,1456.355231272306,1456.355231272306,1456.355231272306,1163.0871225532837,None,0,,,1163.087505163474,1163.5868249319446,1163.5868351947502,1163.587197920756,1457.8456201556355,1457.8456201556355,1457.8705975774656,1458.3701710296418,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,0,168,0,168,0,180,0,0,f,abs,resp,freq_bottom,,,,,0,230,230,944,,,,,,,,,,,1.0700860339489484,,,,,,,,,,,,,,,,,,,,,,,1163.5877165131096,1163.5884817334909,1163.5884923170079,1164.660932965925,1164.6609579815122,1459.4692240934737,1459.4692240934737,1460.9596094489652,1460.9596094489652,1460.9596094489652,1460.9596094489652,1166.318677727405,f,1,1.6132544670899733,None,1166.319168097045,1166.3199095846903,1166.3199192060692,1166.3204589654579,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,-12,180,0,180,90,180,180,-168,0,None,present,inhibit,freq_bottom,,,,,0,231,231,133,,,,,,,,,,,0.909248203480808,,,,,,,,,,,,,,,,,,,,,,,1166.3209454865473,1166.5258744551093,1166.5258882457529,1167.4415959815988,1167.4416107343804,1462.2501683741411,1462.2501683741411,1463.740555653908,1463.740555653908,1463.740555653908,1463.740555653908,1169.7986928393848,f,0,2.31960579625229,None,1169.7992784606822,1170.30510131954,1170.3051141480464,1170.306207136755,,,1464.5898309716058,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,0,0,168,0,0,0,180,180,12,None,abs,inhibit,freq_bottom,,,,,0,232,232,372,,,,,,,,,,,1.0849934962562626,,,,,,,,,,,,,,,,,,,,,,,1170.3067404818903,1170.330910990694,1170.3309238192005,1171.4216909510287,1171.4217060245228,1466.2384168212502,1466.2384168212502,1467.7287976867647,1467.7287976867647,1467.7287976867647,1467.7287976867647,1174.461208201521,None,1,,,1174.4615831146075,1174.4623348650575,1174.4623451278621,1174.4629012435953,1469.2025268308207,1469.2025268308207,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,12,180,180,270,180,-12,180,180,j,present,resp,freq_bottom,,,,,0,233,233,452,,,,,,,,,,,0.8067276123238927,,,,,,,,,,,,,,,,,,,,,,,1174.4633848782705,1174.4641186688114,1174.4641286109036,1175.268177672242,1175.2681924250237,1470.076781494624,1470.076781494624,1471.5671617187127,1471.5671617187127,1471.5671617187127,1471.5671617187127,1178.299589872664,None,0,,,1178.299974086418,1178.806103546569,1178.806116054362,1178.8067629317757,1473.0575470742033,1473.0575470742033,1473.0908668734628,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
12,180,180,168,180,270,180,0,0,0,None,present,inhibit,freq_bottom,,,,,0,234,234,68,,,,,,,,,,,1.0075764867378891,,,,,,,,,,,,,,,,,,,,,,,1178.8073302724524,1178.8083062010437,1178.8083174259864,1179.8144661288961,1179.8144805609654,1474.6312016204974,1474.6312016204974,1476.121588579551,1476.121588579551,1476.121588579551,1476.121588579551,1182.030026721778,f,0,2.162572375428681,None,1182.0305424277176,1182.5286980092724,1182.528708272077,1182.5289555415302,,,1476.8126711001987,1477.3122262717543,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,0,0,0,0,0,12,0,270,168,None,present,inhibit,freq_bottom,,,,,0,235,235,268,,,,,,,,,,,1.0031108092005254,,,,,,,,,,,,,,,,,,,,,,,1182.529511336551,1182.6542217330289,1182.6542441829142,1183.6606651708635,1183.6606792822195,1478.4695797638024,1478.4695797638024,1479.959967684994,1479.959967684994,1479.959967684994,1479.959967684994,1186.6921033490098,None,1,,,1186.6924830727867,1186.6933538076291,1186.693374974664,1186.6939310903972,1481.45033668414,1481.45033668414,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,0,-168,180,180,180,180,0,0,-168,f,abs,resp,freq_bottom,,,,,0,236,236,813,,,,,,,,,,,1.060402168906767,,,,,,,,,,,,,,,,,,,,,,,1186.694440061372,1186.695278404237,1186.695288346329,1187.7573892194368,1187.7574036515061,1482.5660440351303,1482.5660440351303,,,,,1189.1245426637624,j,0,1.330823362582123,None,1189.1250622182542,1189.6301477587322,1189.63016090795,1189.631015286448,,,1483.9148892771655,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,12,0,0,180,180,180,90,180,12,j,present,resp,freq_bottom,,,,,0,237,237,529,,,,,,,,,,,1.089091972058639,,,,,,,,,,,,,,,,,,,,,,,1189.6315547251234,1189.6323635624249,1189.6323741459428,1190.7221711220072,1190.7221861955013,1485.5301723253215,1485.5301723253215,1487.0205660193405,1487.0205660193405,1487.0205660193405,1487.0205660193405,1192.845895968514,j,1,2.07848312238184,None,1192.8464065430517,1192.8471653491797,1192.847175291271,1192.8477583468675,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
168,180,0,180,180,180,168,180,0,180,f,abs,resp,freq_bottom,,,,,0,238,238,787,,,,,,,,,,,0.8083438426009133,,,,,,,,,,,,,,,,,,,,,,,1192.848254489336,1193.0448866216648,1193.0449004123084,1193.8527521635278,1193.8527669163095,1488.6608094915555,1488.6608094915555,1490.1512031855755,1490.1512031855755,1490.1512031855755,1490.1512031855755,1196.8838853439456,None,0,,,1196.884306118941,1197.3901084521895,1197.390121280696,1197.3912736012444,1491.6415814853872,1491.6415814853872,1491.6748987189458,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,12,0,0,0,270,0,168,180,180,None,present,inhibit,freq_bottom,,,,,0,239,239,252,,,,,,,,,,,0.9248280189821652,,,,,,,,,,,,,,,,,,,,,,,1197.3918027771151,1197.3928425275235,1197.3928534317538,1198.3152332735526,1198.3152480263343,1493.1236504411727,1493.1236504411727,1494.6140332309624,1494.6140332309624,1494.6140332309624,1494.6140332309624,1199.840107425909,j,0,1.4771029675666796,None,1199.840640450332,1200.338656201172,1200.338674802505,1200.3391314973178,,,1494.6223557242083,1495.1219243656951,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,-12,180,12,0,180,90,180,180,180,j,present,resp,freq_bottom,,,,,0,240,240,621,,,,,,,,,,,1.0186589135428283,,,,,,,,,,,,,,,,,,,,,,,1200.339665483879,1200.4138132862272,1200.4138267561584,1201.4373920801936,1201.437406512263,1496.2459577377704,1496.2459577377704,,,,,1202.5209688344275,j,1,1.0430020405792675,None,1202.5214851817927,1202.522251364312,1202.5222616271167,1202.522833778483,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,0,0,180,180,-168,180,180,12,None,abs,inhibit,freq_bottom,,,,,0,241,241,392,,,,,,,,,,,1.0861266570486046,,,,,,,,,,,,,,,,,,,,,,,1202.5233565401004,1203.1032960921802,1203.1033111656752,1204.1932364267996,1204.1932511795812,1499.001931010861,1499.001931010861,1500.4923112349497,1500.4923112349497,1500.4923112349497,1500.4923112349497,1207.2244225248041,None,1,,,1207.2248064178448,1207.2248452240756,1207.2248538833173,1207.2255764489155,1501.9826943454518,1501.9826943454518,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
-168,180,180,0,180,180,12,0,270,180,None,present,inhibit,freq_bottom,,,,,0,242,242,110,,,,,,,,,,,0.8123323525607614,,,,,,,,,,,,,,,,,,,,,,,1207.2260969655454,1207.2268528852592,1207.2268628273514,1208.040092608985,1208.0401073617668,1502.848626516009,1502.848626516009,1504.3473465518264,1504.3473465518264,1504.3473465518264,1504.3473465518264,1211.071492301614,None,1,,,1211.0718575933215,1211.0718967202647,1211.0719053795056,1211.0725330141604,1505.8210644709397,1505.8210644709397,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
-168,0,180,180,180,90,180,180,12,180,None,present,inhibit,freq_bottom,,,,,0,243,243,25,,,,,,,,,,,0.8201344295266351,,,,,,,,,,,,,,,,,,,,,,,1211.0730147245595,1211.3128423607532,1211.31285647211,1212.1368355796048,1212.1368496909618,1506.945108426533,1506.945108426533,,,,,1213.6031851256039,f,0,1.4312731300015002,None,1213.6036767780952,1214.10910580182,1214.109118951039,1214.110422327245,,,1508.393862073036,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
-168,0,180,0,180,180,180,180,-168,180,f,abs,resp,freq_bottom,,,,,0,244,244,869,,,,,,,,,,,1.0377754404802868,,,,,,,,,,,,,,,,,,,,,,,1214.110985498657,1214.2514906723936,1214.2515044630372,1215.2923250897356,1215.2923398425173,1510.1007236560217,1510.1007236560217,1511.5911109357885,1511.5911109357885,1511.5911109357885,1511.5911109357885,1218.3234351788424,None,0,,,1218.3238379939294,1218.822706198991,1218.8227267246002,1218.8231840608378,1513.0815087990723,1513.0815087990723,1513.1064826930633,1513.6060519759749,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
168,0,0,0,0,0,12,0,270,180,None,present,inhibit,freq_bottom,,,,,0,245,245,258,,,,,,,,,,,1.0456704543147528,,,,,,,,,,,,,,,,,,,,,,,1218.823779303515,1218.82452207401,1218.824532657528,1219.8720600271454,1219.8720757420651,1514.68012793869,1514.68012793869,1516.1705197084339,1516.1705197084339,1516.1705197084339,1516.1705197084339,1222.9035700449258,None,1,,,1222.9039510515531,1222.9047278175894,1222.9047377596817,1222.905199265183,1517.6609069882006,1517.6609069882006,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,180,12,0,270,0,168,0,180,None,present,inhibit,freq_bottom,,,,,0,246,246,213,,,,,,,,,,,0.9915287951247231,,,,,,,,,,,,,,,,,,,,,,,1222.9062091893156,1222.9069882003405,1222.9069987838575,1223.9013763704052,1223.9013914439001,1518.7099773063737,1518.7099773063737,1520.2003761317956,1520.2003761317956,1520.2003761317956,1520.2003761317956,1226.9324203927063,None,1,,,1226.9328123035639,1226.9328533547832,1226.9328626554498,1226.9333761164007,1521.6907788057688,1521.6907788057688,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,0,0,12,0,12,0,180,0,90,j,present,resp,freq_bottom,,,,,0,247,247,625,,,,,,,,,,,0.8873502606229074,,,,,,,,,,,,,,,,,,,,,,,1226.9338963123182,1226.93462657502,1226.9346365171123,1227.8233617356454,1227.8233761677147,1522.631626244045,1522.631626244045,1524.1220087131214,1524.1220087131214,1524.1220087131214,1524.1220087131214,1229.9972944680922,j,1,2.127107008545863,None,1229.9977861205834,1229.9978249268133,1229.997833586055,1229.9982954122697,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,180,0,0,12,0,270,0,-12,180,j,present,resp,freq_bottom,,,,,0,248,248,581,,,,,,,,,,,0.8538776854705484,,,,,,,,,,,,,,,,,,,,,,,1229.9987681427147,1230.3124812383103,1230.312495991092,1231.1701518510254,1231.1701662830947,1525.9787463727407,1525.9787463727407,1527.469139425335,1527.469139425335,1527.469139425335,1527.469139425335,1233.9607806915592,j,1,2.7483084879295347,None,1233.961273626901,1233.9613127538441,1233.961321413086,1233.9617781078978,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
168,180,0,180,180,180,0,180,168,180,f,abs,resp,freq_bottom,,,,,0,249,249,793,,,,,,,,,,,0.8277183555975215,,,,,,,,,,,,,,,,,,,,,,,1233.9622514797684,1233.963023114402,1233.9630330564942,1234.8002967233433,1234.8003111554126,1529.6089624432661,1529.6089624432661,1531.099342667355,1531.099342667355,1531.099342667355,1531.099342667355,1236.8414771896341,f,1,1.9973803455222878,None,1236.8419775013663,1236.8420182318732,1236.8420275325398,1236.842400521351,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,-12,180,-12,180,180,270,180,0,180,j,present,resp,freq_bottom,,,,,0,250,250,548,,,,,,,,,,,0.7987598075714818,,,,,,,,,,,,,,,,,,,,,,,1236.8428761382092,1236.8828667605712,1236.8828786269396,1237.681108998684,1237.6811234307534,1532.4981578265433,1532.4981578265433,,,,,1239.1070076996693,j,1,1.3808211817358824,None,1239.1075346305524,1239.1075756817709,1239.107584661725,1288.7708049502644,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,12,180,180,180,270,180,180,-168,180,None,present,inhibit,freq_bottom,,,,,0,251,251,19,,,,,,,,,,,0.9233870142594731,,,,,,,,,,,,,,,,,,,,,,,1288.7714088521825,1289.2796376973347,1289.279653091542,1290.203133619153,1290.2031563897508,1585.0113657355741,1585.0113657355741,1586.5017536567657,1586.5017536567657,1586.5017536567657,1586.5017536567657,1293.2338325546434,None,1,,,1293.2342055434538,1293.2342449911102,1293.234253650352,1293.2348614008215,1587.9921293908774,1587.9921293908774,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
-168,0,0,0,0,90,0,12,180,180,None,present,inhibit,freq_bottom,,,,,0,252,252,273,,,,,,,,,,,1.0230303945118475,,,,,,,,,,,,,,,,,,,,,,,1293.2353344519788,1293.2361038416248,1293.236113783717,1294.2576166047056,1294.2576396960158,1589.0662204270875,1589.0662204270875,1590.556602896164,1590.556602896164,1590.556602896164,1590.556602896164,1297.2886631927076,None,1,,,1297.289039709358,1297.2890791570135,1297.2890881369676,1297.2897061502426,1592.046981516689,1592.046981516689,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,168,180,0,180,168,0,0,180,180,f,abs,resp,freq_bottom,,,,,0,253,253,857,,,,,,,,,,,0.9075273996648159,,,,,,,,,,,,,,,,,,,,,,,1297.2901926713312,1297.29099028369,1297.291000867207,1298.1962989118865,1298.1963136646682,1593.0128208088636,1593.0128208088636,1594.5032180307226,1594.5032180307226,1594.5032180307226,1594.5032180307226,1301.235521427454,None,0,,,1301.2358992269546,1301.7346279220128,1301.7346391469555,1301.7350076457897,1595.976937874112,1595.976937874112,1596.0185705452377,1596.5181407902874,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,0,0,168,0,0,0,180,0,168,f,abs,resp,freq_bottom,,,,,0,254,254,949,,,,,,,,,,,0.8184721606262291,,,,,,,,,,,,,,,,,,,,,,,1301.735526879569,1301.7363309061802,1301.7363414896972,1302.5588042677873,1302.558819020569,1597.367416749411,1597.367416749411,1598.8578049913158,1598.8578049913158,1598.8578049913158,1598.8578049913158,1305.5899685573322,None,0,,,1305.5903409047178,1306.088822651037,1306.0888322724159,1306.0892261075496,1600.3481906675188,1600.3481906675188,1600.373166485785,1600.8727421829508,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
-168,180,180,-168,180,90,180,180,180,180,f,present,resp,freq_bottom,,,,,0,255,255,536,,,,,,,,,,,0.9157436439470393,,,,,,,,,,,,,,,,,,,,,,,1306.0897572076965,1306.090510240996,1306.090520824514,1307.0052195983653,1307.0052337097222,1601.813591224789,1601.813591224789,1603.3039826738204,1603.3039826738204,1603.3039826738204,1603.3039826738204,1308.5626560267037,j,0,1.517620200098463,None,1308.563167242667,1309.061909086944,1309.061919670462,1309.0623802138261,,,1603.3456095721185,1603.845181420732,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,180,-168,0,0,0,12,180,90,180,None,present,inhibit,freq_bottom,,,,,0,256,256,290,,,,,,,,,,,0.9841882470707913,,,,,,,,,,,,,,,,,,,,,,,1309.0629472337896,1309.0636082225592,1309.0636191267895,1310.0530833955518,1310.0530981483334,1604.8609797258296,1604.8609797258296,1606.351364119182,1606.351364119182,1606.351364119182,1606.351364119182,1313.0840536539436,None,1,,,1313.0844433198126,1313.0852139923081,1313.0852242551127,1313.0858906959984,1607.8417437018452,1607.8417437018452,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,0,-168,180,180,180,90,0,0,12,None,present,inhibit,freq_bottom,,,,,0,257,257,63,,,,,,,,,,,0.8722939266332037,,,,,,,,,,,,,,,,,,,,,,,1313.0864096090645,1313.087176753721,1313.087187337239,1313.96574307838,1313.9657578311617,1608.7742760232659,1608.7742760232659,1610.2646693965735,1610.2646693965735,1610.2646693965735,1610.2646693965735,1316.997091456985,None,1,,,1316.9974673322095,1316.997506779866,1316.99751575982,1316.99797341677,1611.7550489792366,1611.7550489792366,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
