ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,feedback_4.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,9.942308679455891e-06,11.93495484908999,space,11.915721594166826,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
90,0,180,180,180,168,0,168,0,0,f,present,resp,freq_top,0,0,0,44,,,,,,,,,,58.34698080941962,58.848004546522134,58.86969160881927,59.437723301052756,59.43773645055626,0.7272051178655112,60.16971906242179,60.16973221192529,107.25535633876643,107.25535633876643,62.70954089624502,f,1,2.490384806471411,None,62.710284324377426,62.71032858368926,62.71033756383986,62.71092832942304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,0,180,0,0,0,168,0,180,168,f,abs,resp,freq_top,0,1,1,15,,,,,,,,,,,,62.711412295364426,62.91826556099841,62.918277748343826,1.0012028520462983,63.924407342172344,63.92441985023834,111.01054975195439,111.01054975195439,65.49113466761264,f,1,1.5188756152856513,None,65.4916519883991,65.49169175763382,65.49170009634327,65.49205256723144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,0,168,0,0,0,0,0,180,168,f,abs,resp,freq_top,0,2,2,19,,,,,,,,,,,,65.49253813677205,65.74031779467987,65.74033062346643,0.8087031573751582,66.55611439171844,66.55612689978443,113.64168784485446,113.64168784485446,68.25592978548957,f,1,1.656473322524107,None,68.25643427748946,68.25647436744475,68.2564827061542,68.25691920558893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
90,0,0,12,0,12,180,180,180,0,j,present,resp,freq_top,0,3,3,32,,,,,,,,,,,,68.25740028505606,68.64578567973876,68.64579850852533,0.8354598387950101,69.48705543446704,69.48706794253303,116.5725717995083,116.5725717995083,70.73672445179545,j,1,1.2048516357208428,None,70.73725620496407,70.7372950120407,70.73730335075015,70.7376651225095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
168,0,180,0,0,180,180,0,168,0,f,abs,resp,freq_top,0,4,4,13,,,,,,,,,,,,70.73815935148014,70.95232727002076,70.95233945736982,0.9904738767847472,71.94285866398423,71.94287181349137,119.02884327970605,119.02884327970605,73.35996610634902,f,1,1.372354846127564,None,73.36049689735955,73.36053666659427,73.3605453260243,73.36105206306092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,0,180,0,12,180,180,180,12,180,j,abs,resp,freq_top,0,5,5,9,,,,,,,,,,,,73.36155078210868,73.56750218410161,73.56751501288818,0.75959491703809,74.33259653340428,74.33260872075334,121.41852406102771,121.41852406102771,75.30006209132262,j,1,0.9188700989107019,None,75.30057780850984,75.30061886062322,75.30062752005324,75.30107909331127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,270,0,0,12,0,0,12,0,0,j,present,resp,freq_top,0,6,6,40,,,,,,,,,,,,75.30157300156498,75.52347314999497,75.52348565806096,1.055480057673042,76.58090954807994,76.58092237686651,123.66664079528346,123.66664079528346,77.71455951722601,j,1,1.0869890910289541,None,77.71506817858244,77.71510698565908,77.71511532436853,77.7155729913029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,0,0,-168,0,12,0,0,0,0,None,abs,inhibit,freq_top,0,7,7,21,,,,,,,,,,,,77.71603065823365,77.99666098779198,77.99667349585798,0.7964326796999435,78.79597900954104,78.79599151760704,125.88145496390644,125.88145496390644,81.80104637991099,None,1,,,81.80142739484654,81.80146748480183,81.80147646495243,81.80219038687937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,180,168,0,270,0,0,168,0,180,f,present,resp,freq_top,0,8,8,47,,,,,,,,,,,,81.80266376907093,82.06001177682629,82.06002492632979,1.0907041870004581,83.15030237448082,83.15031488254681,130.23615068435174,130.23615068435174,84.93265272348799,f,1,1.7329017757510883,None,84.93316170556136,84.93320115407914,84.93320981350917,84.93365978316797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,168,180,0,180,0,180,0,0,168,f,abs,resp,freq_top,0,9,9,20,,,,,,,,,,,,84.93413412752125,85.22372055312735,85.22373306119334,0.8680522273436018,86.09781500121244,86.09782718855786,133.18368576145804,133.18368576145804,86.98115098583003,f,1,0.8494442383889691,None,86.98166830661285,86.98170775513063,86.9817157731195,86.98260320437475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,180,180,180,168,0,0,0,0,12,None,abs,inhibit,freq_top,0,10,10,31,,,,,,,,,,,,86.98309839550348,87.26365752530182,87.26367003336782,0.9790305745463999,88.24574950256283,88.24576201062882,135.33188549795523,135.33188549795523,91.25981081389546,None,1,,,91.26024121965747,91.26028259249142,91.26029189336259,91.26098400635237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,12,180,12,180,90,180,180,0,180,j,present,resp,freq_top,0,11,11,37,,,,,,,,,,,,91.26147278309145,91.5104634783711,91.51047662787823,0.7768853717358746,92.29283371199563,92.29285584165336,139.37851300261536,139.37851300261536,93.7262507103951,j,1,1.3911409992469999,None,93.72677765276967,93.72681710128381,93.7268254399969,93.72728214476956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,0,180,0,168,0,0,0,180,168,f,abs,resp,freq_top,0,12,12,17,,,,,,,,,,,,93.72778631604888,94.06734535219584,94.06735786026184,0.7183682609597946,94.79090426261973,94.7909170914063,141.87642383485945,141.87642383485945,95.84088457043617,f,1,1.0046000632319192,None,95.84138457235895,95.84142305871501,95.8414313974281,95.84188393284421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,180,0,168,180,180,180,180,168,180,f,abs,resp,freq_top,0,13,13,10,,,,,,,,,,,,95.84234544841092,96.12395140712397,96.12396423591053,0.8414241588985243,96.96406977833249,96.96408228639848,144.04962046037326,144.04962046037326,98.36398440276389,f,1,1.359722661523847,None,98.36456073596128,98.36460146735772,98.36461012678774,98.36511109087223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,0,0,-168,0,0,0,12,0,0,None,abs,inhibit,freq_top,0,14,14,23,,,,,,,,,,,,98.36560820631712,98.60505941652082,98.60507192458681,0.731935220903047,99.3370923813709,99.33710456871631,146.42262157519508,146.42262157519508,102.35052861011718,None,1,,,102.35092566103413,102.35096607170999,102.35097537258116,102.35193015496043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,0,180,0,168,180,0,180,12,180,None,abs,inhibit,freq_top,0,15,15,30,,,,,,,,,,,,102.35240578219236,102.3531267599501,102.3531363815382,0.8072506961773528,103.15868342020622,103.15869721115087,150.2444005557445,150.2444005557445,106.1723297203207,None,1,,,106.17274890089539,106.17279059444627,106.17279989531744,106.17343299589265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
12,0,0,12,0,0,180,0,180,180,j,abs,resp,freq_top,0,16,16,6,,,,,,,,,,,,106.17393203566098,106.62335134067325,106.62336416945982,0.7363392969391921,107.36360434998642,107.36361685805241,154.44924675784569,154.44924675784569,108.36379806464902,j,1,0.9590870593310683,None,108.36429550081812,108.36435258891288,108.3643612483429,108.36480031353494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,180,0,12,0,180,180,12,0,0,j,abs,resp,freq_top,0,17,17,2,,,,,,,,,,,,108.36526343270089,108.6137679170024,108.61378106650955,1.0383015768849906,109.65334985253503,109.65336236060102,156.73899867478758,156.73899867478758,111.3699164332902,j,1,1.6776488369941944,None,111.37043086759877,111.3704696746754,111.37047801338485,111.37082246628415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,12,180,12,0,180,0,180,180,180,j,abs,resp,freq_top,0,18,18,5,,,,,,,,,,,,111.37131124301959,111.77682883962552,111.77684295128711,1.0554448625471555,112.83414721288136,112.83415972094735,159.9196699923159,159.9196699923159,114.06693322745195,j,1,1.1842941480063018,None,114.06743868160993,114.06747813012771,114.06748711027831,114.06811475862196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
90,0,0,12,0,0,0,12,0,0,j,present,resp,freq_top,0,19,19,34,,,,,,,,,,,,114.06859134801198,114.64150375177996,114.6415165805629,1.0620794006105527,115.70645364895609,115.70646679845959,162.7922737355002,162.7922737355002,116.80695788437879,j,1,1.0639348008917295,None,116.80745307550751,116.80749220330472,116.8075005420178,116.80795275671335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,180,0,168,180,180,180,0,0,168,f,abs,resp,freq_top,0,20,20,18,,,,,,,,,,,,116.80842132811449,117.09834867870086,117.09836118676685,1.0585737536644837,118.16302115338476,118.1630413587227,165.24854938505086,165.24854938505086,119.04644052510776,f,1,0.8474105551285902,None,119.04695143150093,119.04699120073565,119.04699953944873,119.0474639414897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,180,180,-168,180,180,12,180,0,180,None,abs,inhibit,freq_top,0,21,21,22,,,,,,,,,,,,119.04794149304144,119.51278452643237,119.51279799665645,0.8533877766790867,120.36916594932336,120.36917845738935,167.4550373510101,167.4550373510101,123.38297068494285,None,1,,,123.38416408273406,123.38420417269299,123.38421315283995,123.384639709966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,270,180,12,180,180,180,180,12,180,j,present,resp,freq_top,0,22,22,35,,,,,,,,,,,,123.38513073174181,123.89234564084472,123.89235846962765,1.0845195477847016,124.98202141894217,124.9820342477251,172.0678607486625,172.0678607486625,126.29873848135321,j,1,1.276602072222886,None,126.29923591752231,126.29927472459894,126.2992830633084,126.29975035183088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,180,0,12,0,180,180,180,0,12,j,abs,resp,freq_top,0,23,23,4,,,,,,,,,,,,126.30022758265841,126.65574242107323,126.65575492913922,0.8799880124625862,127.53814543224871,127.53815858175221,174.6240543581298,174.6240543581298,128.43879193890461,j,1,0.8639035627966223,None,128.43930027954048,128.43933876589654,128.439347104606,128.4397207429938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
12,0,0,12,0,0,90,180,180,0,j,present,resp,freq_top,0,24,24,38,,,,,,,,,,,,128.440186748634,128.65394254243438,128.6539547297798,0.9134471608417614,129.57005735750135,129.57006986556735,176.65567988074326,176.65567988074326,130.8701095065153,j,1,1.264514469574351,None,130.87065825782702,130.8706983477823,130.87070668649176,130.87116820205847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,180,0,12,0,12,0,180,180,180,j,abs,resp,freq_top,0,25,25,0,,,,,,,,,,,,130.87167076973856,131.1025299006942,131.10254272947714,0.7030317278672424,131.80989278983907,131.80990529790506,178.89548227895648,178.89548227895648,133.15895603190438,j,1,1.3119511498953216,None,133.15948746435242,133.15952659214963,133.15953493085908,133.16015327833156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
168,0,270,180,180,180,180,168,180,180,f,present,resp,freq_top,0,26,26,49,,,,,,,,,,,,133.16064814874335,133.45012136031437,133.45013386838036,1.0204293175419155,134.47394377399905,134.47395660278562,181.55993063475398,181.55993063475398,135.9743889328638,f,1,1.4638006759341806,None,135.9749306283411,135.97497007685888,135.97497841556833,135.9754287059477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,180,0,0,180,0,180,168,0,168,f,abs,resp,freq_top,0,27,27,14,,,,,,,,,,,,135.9759216520397,136.24752308219468,136.24753623169818,0.7201236146262254,136.97171541391435,136.9717285634215,184.05782927965265,184.05782927965265,138.97146012107987,f,1,1.9576973811163043,None,138.97199219496542,138.97203324708244,138.97204190651246,138.97252683461193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
90,0,180,168,180,180,0,168,0,0,f,present,resp,freq_top,0,28,28,46,,,,,,,,,,,,138.97301240415254,139.24575303048186,139.2457658592648,1.0279570261632713,140.27786380191537,140.2778759892608,187.3634032587688,187.3634032587688,141.4446684849354,f,1,1.1318965762402513,None,141.44519542730632,141.44524834604817,141.44525732619877,141.44563449249836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,0,0,0,168,0,0,12,0,0,None,abs,inhibit,freq_top,0,29,29,29,,,,,,,,,,,,141.44613096650937,141.8016249581451,141.8016374662111,0.7781344235238471,142.58400256832465,142.58401475567007,189.6698072603249,189.6698072603249,145.58936660436302,None,1,,,145.58974986433532,145.58979059573176,145.58979957588235,145.5905061212543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,270,0,0,0,0,0,168,0,168,f,present,resp,freq_top,0,30,30,43,,,,,,,,,,,,145.5910192726842,145.59185186088143,145.59186436894743,0.9140326726812793,146.50568571784243,146.50569886734593,193.5915256890039,193.5915256890039,147.68910720631538,f,1,1.1443456299275567,None,147.68964344955748,147.6896832187922,147.6896912367847,165.57375525499083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,180,0,-168,180,0,180,0,12,180,None,abs,inhibit,freq_top,0,31,31,24,,,,,,,,,,,,165.5742857252808,165.76602443627053,165.76603694433652,0.807514171964053,166.57213690366916,166.57214941173515,213.65809169246495,213.65809169246495,169.5860070660965,None,1,,,169.58639417470476,169.58644356553123,169.58645286639876,169.5875057889898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,270,180,12,180,0,12,180,0,180,j,present,resp,freq_top,0,32,32,33,,,,,,,,,,,,169.5880199025778,169.6030991780608,169.603109761807,0.8084541210298671,170.41081813015262,170.41083031750168,217.49657856284102,217.49657856284102,171.86828461174446,j,1,1.4144037571531953,None,171.8687919902186,171.8688330423356,171.86884138104506,171.86929263358252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,168,180,90,0,180,0,168,0,0,f,present,resp,freq_top,0,33,33,48,,,,,,,,,,,,171.86977820312313,172.09322678599347,172.09323929405946,0.9874424797955685,173.08358531206613,173.0835974994152,220.1693130313506,220.1693130313506,174.41679409927383,f,1,1.2854186552212923,None,174.41732938035784,174.41736754599333,174.4173768468645,174.41786241640511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,0,180,0,12,0,12,180,180,180,j,abs,resp,freq_top,0,34,34,7,,,,,,,,,,,,174.41833772291648,174.65782581588064,174.65783864466357,1.088368371465472,175.74792013311162,175.7479329618982,222.83375240700116,222.83375240700116,176.69791288484703,j,1,0.9087299059392535,None,176.69844944881334,176.6984879351694,176.69849595315827,176.6989709389527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,180,0,0,180,168,180,0,0,168,f,abs,resp,freq_top,0,35,35,16,,,,,,,,,,,,176.69944945265888,176.93140640695128,176.93141923573785,1.0709852270059546,178.0043624285936,178.0043749366596,225.0902036826301,225.0902036826301,179.03762554570494,f,1,0.988503144322749,None,179.0381463944068,179.038185522204,179.03819386091345,179.03868071333272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,180,0,180,168,180,12,180,0,180,None,abs,inhibit,freq_top,0,36,36,28,,,,,,,,,,,,179.03918360173338,179.26245643023503,179.26246893830466,0.9437525349332576,180.21101396156882,180.21102646963482,227.29671602328017,227.29671602328017,183.21626478357211,None,1,,,183.21663970483496,183.21667915335274,183.21668845422028,183.21813457909593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,270,0,0,12,0,180,180,180,12,j,present,resp,freq_top,0,37,37,42,,,,,,,,,,,,183.21862592158868,183.62540105991502,183.6254138887016,1.0477382355875442,184.67409913059237,184.67411195937893,231.75962864514077,231.75962864514077,187.4229451813153,j,1,2.7029834437962563,None,187.42346699217524,187.42350579925187,187.42351413796496,187.4240208750016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,0,168,0,0,0,0,0,168,0,f,abs,resp,freq_top,0,38,38,11,,,,,,,,,,,,187.42449072927775,187.78785325665012,187.7878660854367,0.7743653809727205,188.56209773738738,188.56211056617394,235.6480457910693,235.6480457910693,189.91216707697458,f,1,1.310298160849925,None,189.91267702120604,189.9127167904444,189.91272512915384,189.91318632399998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,168,0,180,0,180,180,180,168,180,f,abs,resp,freq_top,0,39,39,12,,,,,,,,,,,,189.913649122449,190.25245061879832,190.25246376830182,0.9943735534702125,191.25193939168457,191.25195189975057,238.33747179270722,238.33747179270722,192.38503804376523,f,1,1.0842084517171315,None,192.38555825102594,192.38559834098123,192.38560700041126,192.3859591505825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,0,180,12,180,180,12,180,180,180,j,abs,resp,freq_top,0,40,40,1,,,,,,,,,,,,192.3864421543658,192.70915442907426,192.70916725786083,0.9660010352668895,193.67490060898126,193.67491311704725,240.7604323685664,240.7604323685664,194.59117642531055,j,1,0.8700520790844166,None,194.5917008019278,194.591739929725,194.59174858915503,194.59221812271426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,0,0,-168,180,180,180,180,0,12,None,abs,inhibit,freq_top,0,41,41,25,,,,,,,,,,,,194.59268701483234,194.94888723112672,194.9488997391927,1.032845590274694,195.98084020849274,195.9808523958418,243.0668402187548,243.0668402187548,198.99475238519153,None,1,,,198.9953983145533,198.99544000810783,198.99544962969594,198.9960060782796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,270,0,0,168,0,0,168,180,0,f,present,resp,freq_top,0,42,42,45,,,,,,,,,,,,198.99648876134233,198.99724726329805,198.99725720561037,0.8239458050985887,199.8191747370438,199.81918692438921,246.9052998279658,246.9052998279658,200.93663702362028,f,1,1.0766981598244456,None,200.93717070110506,200.93721111178093,200.93721977121095,200.93757448713586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
12,0,0,-168,0,0,180,180,180,180,None,abs,inhibit,freq_top,0,43,43,27,,,,,,,,,,,,200.93809052504366,201.36878878302377,201.36880129108977,0.7889573894504828,202.15943582848922,202.1594486572758,249.24501152666562,249.24501152666562,205.1728989976873,None,1,,,205.1733297241699,205.1733784735552,205.17338777442274,205.1739230555104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,180,90,180,12,180,12,0,0,180,j,present,resp,freq_top,0,44,44,39,,,,,,,,,,,,205.1744272267897,205.17514916670552,205.17515942973478,1.0113131837337987,206.18925954814404,206.18927269765118,253.27497379720444,253.27497379720444,207.5890490919155,j,1,1.3631716805721226,None,207.58956512981968,207.5896039368963,207.5896122756094,207.589976933843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,0,90,180,12,0,180,180,12,180,j,present,resp,freq_top,0,45,45,41,,,,,,,,,,,,207.59047244569228,207.8136551519783,207.8136683014818,0.9673583822370961,208.78725511451557,208.78726762258157,255.87280258936153,255.87280258936153,209.75390668597902,j,1,0.9251295841932006,None,209.75442272388682,209.75446153096345,209.7544698696729,209.75494838338273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,12,180,-168,180,180,0,180,180,180,None,abs,inhibit,freq_top,0,46,46,26,,,,,,,,,,,,209.7554413294747,209.97853102705994,209.97854353512594,0.7420281728444689,210.71867306737477,210.7186862168819,257.8045178493303,257.8045178493303,213.73243001576702,None,1,,,213.73283316036031,213.73287357103254,213.7328828719037,213.73361282981205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,0,180,12,0,180,180,0,12,180,j,abs,resp,freq_top,0,47,47,3,,,,,,,,,,,,213.73409551287477,214.10833877487676,214.10835128294275,0.9436809851287631,215.05655538122664,215.05656788929264,262.14256052300334,262.14256052300334,215.87387507584936,j,1,0.7670410989267111,None,215.87438245432713,215.87442158212434,215.8744299208338,215.87487668329777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,180,180,180,12,0,180,12,0,0,j,abs,resp,freq_top,0,48,48,8,,,,,,,,,,,,215.8753754023419,216.13947808650846,216.13949059457445,0.9055765712937971,217.04705983473832,217.04707298424546,264.1325662574709,264.1325662574709,218.0132697752524,j,1,0.9202514384160168,None,218.01376432494362,218.01380345274083,218.01381179145028,218.01429511595416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
90,0,0,12,0,180,180,180,0,12,j,present,resp,freq_top,0,49,49,36,,,,,,,,,,,,218.01476208375607,218.20429713007252,218.20431027957966,0.7267456720678915,218.9368057221509,218.93681790949995,266.022629657331,266.022629657331,220.02035094426174,j,1,1.0468635357028688,None,220.0208778866363,220.02091765587465,220.02092631530468,220.02138269935676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.02143337306188,220.52418643048077,220.5242047114989,223.05839310478405,space,2.5209881955779565,None,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,0,0,-168,180,90,180,0,-168,180,f,present,resp,freq_bottom,,,,,0,0,0,540,,,,,,223.05841812091603,223.56003743439578,,,,0.9430196117842049,,,,,,,,,,,,,,,,,,,,,223.70995526602564,223.7116153108982,223.71162846040534,224.66540794897082,224.66544066237475,271.7512010950668,271.7512010950668,273.2332876200926,273.2332876200926,273.2332876200926,273.2332876200926,226.166920783533,f,1,1.4629562211157463,None,226.16851411871903,226.1685599816301,226.16856928249763,226.16914272922077,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
