ori16,ori17,ori18,ori19,ori20,ori10,ori11,ori12,ori13,ori14,corrAns,distractor,respon,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,fixdur,int14.started,int14.stopped,per15.started,per15.stopped,response.keys,response.corr,response.rt,text_7.started,text_7.stopped,participant,session,1=top 2=bottom,age,gender,date,expName,psychopyVersion,frameRate,
90,180,-168,180,180,168,0,180,0,180,f,present,resp,freq_bottom,,,,,0,266,266,904,,,,,1.0472462530069853,950.4193794052917,None,950.4193794052917,None,f,1,1.2630515150231076,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,0,180,0,12,0,12,180,180,180,j,abs,resp,freq_bottom,,,,,0,267,267,7,,,,,0.9569345671144427,952.9394760330688,None,952.9394760330688,None,j,1,1.1429417266481323,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,0,168,180,0,180,0,180,0,180,f,abs,resp,freq_bottom,,,,,0,268,268,413,,,,,0.9413007889644474,955.3037040748677,None,955.3037040748677,None,f,1,1.5148119715886423,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,-168,0,0,-168,0,0,0,0,f,abs,resp,freq_bottom,,,,,0,269,269,298,,,,,1.0871997543255238,958.3160690013901,None,958.3160690013901,None,f,1,0.75855049945676,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,168,180,180,-168,0,0,0,180,90,f,present,resp,freq_bottom,,,,,0,270,270,911,,,,,0.8841339873172422,960.3036977360462,None,960.3036977360462,None,f,1,1.1388863905522157,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,168,0,0,0,0,0,168,0,0,f,abs,resp,freq_bottom,,,,,0,271,271,270,,,,,0.9517184806990895,962.6925979777952,None,962.6925979777952,None,f,1,0.7820563563727774,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,90,180,-12,0,12,0,0,180,j,present,resp,freq_bottom,,,,,0,272,272,651,,,,,0.8520973660649446,964.7281684218688,None,964.7281684218688,None,j,1,1.129473845307075,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,180,180,180,12,0,180,12,0,0,j,abs,resp,freq_bottom,,,,,0,273,273,8,,,,,1.029887521797283,967.2931614084155,None,967.2931614084155,None,j,1,1.0125678780896123,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,180,168,0,-168,180,0,180,0,180,f,abs,resp,freq_bottom,,,,,0,274,274,361,,,,,0.9464177794374549,969.6702346178718,None,969.6702346178718,None,j,0,1.8355762281280477,971.5215165236514,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,0,168,0,0,0,168,0,0,f,abs,resp,freq_bottom,,,,,0,275,275,212,,,,,0.8657625616764988,972.9181018310483,None,972.9181018310483,None,f,1,1.1636669541621814,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,270,0,-12,0,0,12,180,0,j,present,resp,freq_bottom,,,,,0,276,276,674,,,,,0.7943009491574219,975.2597196007555,None,975.2597196007555,None,j,1,1.1741848690289771,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,180,180,-168,0,180,-12,180,0,180,None,present,inhibit,freq_bottom,,,,,0,277,277,995,,,,,0.8376143991345955,977.625636485529,None,977.625636485529,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,0,0,0,-168,0,-168,0,0,f,abs,resp,freq_bottom,,,,,0,278,278,294,,,,,0.8180783201127615,981.626785321343,None,981.626785321343,None,f,1,1.8301873248710763,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,-168,180,180,-168,0,0,0,180,180,f,abs,resp,freq_bottom,,,,,0,279,279,337,,,,,0.8299566242132912,984.7922246212474,None,984.7922246212474,None,f,1,1.3367928289590054,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,180,0,180,180,180,180,168,0,0,f,abs,resp,freq_bottom,,,,,0,280,280,418,,,,,0.9120806889397668,987.3822601759966,None,987.3822601759966,None,f,1,1.402344386355253,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
168,0,180,0,180,180,12,180,180,180,None,abs,inhibit,freq_bottom,,,,,0,281,281,487,,,,,0.919295216609733,990.2064074008449,None,990.2064074008449,None,j,0,1.1081379780516727,991.3260297037195,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,180,0,0,0,12,0,12,0,j,abs,resp,freq_bottom,,,,,0,282,282,35,,,,,0.9036883628868613,992.794477619289,None,992.794477619289,None,j,1,1.494725153890613,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
168,0,168,180,0,0,180,180,0,180,f,abs,resp,freq_bottom,,,,,0,283,283,273,,,,,0.976267798048556,995.7006368100192,None,995.7006368100192,None,f,1,1.259599574303138,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,180,0,0,-168,0,180,0,-168,180,f,present,resp,freq_bottom,,,,,0,284,284,793,,,,,0.71389408275193,998.0190463455365,None,998.0190463455365,None,f,1,0.8453099402977386,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,0,0,0,-168,0,0,0,-168,f,abs,resp,freq_bottom,,,,,0,285,285,296,,,,,0.7197965959186476,999.8783184859058,None,999.8783184859058,None,f,1,0.8580654589241021,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,0,-12,0,180,180,180,0,-12,0,j,abs,resp,freq_bottom,,,,,0,286,286,123,,,,,0.924294037248651,1003.0080382285232,None,1003.0080382285232,None,j,1,0.8802848370614811,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
168,180,270,180,180,0,180,12,0,0,None,present,inhibit,freq_bottom,,,,,0,287,287,992,,,,,0.9634986494572111,1005.1965363475538,None,1005.1965363475538,None,j,0,2.419871225982206,1007.6444332022656,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,90,180,180,180,180,168,0,168,0,f,present,resp,freq_bottom,,,,,0,288,288,749,,,,,0.8950184147254352,1009.068419722913,None,1009.068419722913,None,f,1,1.1560120733702206,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,-12,0,90,0,0,0,-12,0,0,j,present,resp,freq_bottom,,,,,0,289,289,634,,,,,0.8085196233604036,1011.5157518188644,None,1011.5157518188644,None,j,1,2.467744415764173,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
12,180,90,0,168,180,0,180,0,180,None,present,inhibit,freq_bottom,,,,,0,290,290,937,,,,,0.7054966212100394,1014.9533037179644,None,1014.9533037179644,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,180,168,180,180,180,180,-168,180,f,abs,resp,freq_bottom,,,,,0,291,291,353,,,,,0.8955580152839548,1019.1882871268535,None,1019.1882871268535,None,f,1,2.5873226487310603,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
270,180,180,180,168,180,12,180,0,180,None,present,inhibit,freq_bottom,,,,,0,292,292,931,,,,,0.9148883900431141,1023.0131449033361,None,1023.0131449033361,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,12,180,180,180,12,180,0,180,j,abs,resp,freq_bottom,,,,,0,293,293,25,,,,,0.9110165826382364,1032.5315499714925,None,1032.5315499714925,None,j,1,1.2273307503419346,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,12,180,12,0,180,0,180,180,180,j,abs,resp,freq_bottom,,,,,0,294,294,5,,,,,1.0601701178459375,1034.8965012425615,None,1034.8965012425615,None,j,1,1.2623910702677676,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,180,0,180,0,12,0,-12,0,j,abs,resp,freq_bottom,,,,,0,295,295,175,,,,,0.9526714286341991,1037.4032292971897,None,1037.4032292971897,None,j,1,0.6917444592254469,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-12,0,-12,180,0,180,0,180,0,180,j,abs,resp,freq_bottom,,,,,0,296,296,133,,,,,1.0035022661412294,1039.5917566955322,None,1039.5917566955322,None,j,1,0.8871968684179592,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,12,0,180,180,180,180,180,168,180,None,abs,inhibit,freq_bottom,,,,,0,297,297,460,,,,,1.0007357411963418,1041.8171748237728,None,1041.8171748237728,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,-168,180,90,180,180,0,180,0,-168,f,present,resp,freq_bottom,,,,,0,298,298,832,,,,,0.8004382934165656,1047.3349417839709,None,1047.3349417839709,None,f,1,1.52714097811986,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,0,180,0,12,180,180,180,12,180,j,abs,resp,freq_bottom,,,,,0,299,299,9,,,,,0.8398919826292073,1050.0195024387867,None,1050.0195024387867,None,f,0,1.64265391400113,1051.6781264498204,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,180,12,180,-12,180,0,180,180,180,j,present,resp,freq_bottom,,,,,0,300,300,655,,,,,0.9590511311036221,1053.1715064569944,None,1053.1715064569944,None,j,1,1.9627109392386046,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-12,0,90,180,-12,180,180,180,0,180,j,present,resp,freq_bottom,,,,,0,301,301,639,,,,,1.0845451582885948,1056.5957776208888,None,1056.5957776208888,None,j,1,1.018945637406432,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,12,0,0,168,0,180,180,180,0,None,abs,inhibit,freq_bottom,,,,,0,302,302,502,,,,,0.9068604934782475,1058.8552451780488,None,1058.8552451780488,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,180,180,168,0,0,0,-168,0,f,abs,resp,freq_bottom,,,,,0,303,303,387,,,,,0.9674515696734416,1063.1986052179418,None,1063.1986052179418,None,f,1,1.6307698323216755,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,-12,180,270,180,180,0,12,0,0,j,present,resp,freq_bottom,,,,,0,304,304,677,,,,,1.0205731270524112,1065.915696399461,None,1065.915696399461,None,j,1,1.5217342657924746,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,0,270,180,-12,180,0,180,-12,180,j,present,resp,freq_bottom,,,,,0,305,305,614,,,,,0.7503752081602544,1068.5045209375821,None,1068.5045209375821,None,j,1,0.8055465171710239,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
12,0,180,0,180,0,180,12,0,0,j,abs,resp,freq_bottom,,,,,0,306,306,68,,,,,0.9093304152837505,1070.5167382601285,None,1070.5167382601285,None,j,1,0.7599408141613821,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,168,0,0,270,0,0,-168,0,f,present,resp,freq_bottom,,,,,0,307,307,893,,,,,1.0830022218615234,1073.4702626294238,None,1073.4702626294238,None,f,1,0.9583075716946041,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,180,0,12,180,0,0,180,12,180,j,present,resp,freq_bottom,,,,,0,308,308,542,,,,,0.8352254452028828,1075.529853582295,None,1075.529853582295,None,j,1,0.7547007222674438,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,-12,180,0,180,-12,180,0,0,j,abs,resp,freq_bottom,,,,,0,309,309,95,,,,,0.8438234940673929,1077.4599267292724,None,1077.4599267292724,None,f,0,1.4487496863366687,1078.9311160339275,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,0,180,0,-12,180,-12,0,180,180,j,abs,resp,freq_bottom,,,,,0,310,310,77,,,,,0.7954734318416591,1080.2605370067904,None,1080.2605370067904,None,j,1,0.7281217446361552,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,0,-168,180,180,180,168,0,0,0,f,present,resp,freq_bottom,,,,,0,311,311,905,,,,,1.0824615209112922,1082.3900786587328,None,1082.3900786587328,None,f,1,0.9026442729518749,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
12,0,90,0,0,-168,0,0,0,0,None,present,inhibit,freq_bottom,,,,,0,312,312,944,,,,,0.8163902163867955,1084.4497897473557,None,1084.4497897473557,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
12,180,180,90,0,180,0,12,0,0,j,present,resp,freq_bottom,,,,,0,313,313,572,,,,,0.998044294003682,1088.4516195536344,None,1088.4516195536344,None,j,1,1.4326979808756732,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,-12,180,-12,180,0,180,0,180,180,j,abs,resp,freq_bottom,,,,,0,314,314,75,,,,,1.0795674097453654,1091.2757921337688,None,1091.2757921337688,None,j,1,1.4400911589182215,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,-12,180,-168,0,180,0,180,0,180,None,abs,inhibit,freq_bottom,,,,,0,315,315,495,,,,,0.7613119761119973,1093.75905357179,None,1093.75905357179,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,12,0,0,0,0,0,-12,0,j,abs,resp,freq_bottom,,,,,0,316,316,179,,,,,0.888028559115719,1097.93658583262,None,1097.93658583262,None,j,1,1.7088372405414702,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,168,0,180,180,180,0,-168,0,0,f,abs,resp,freq_bottom,,,,,0,317,317,410,,,,,0.9779834644168872,1100.984561349076,None,1100.984561349076,None,f,1,1.6675503874721471,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
270,0,-12,0,0,0,0,0,-12,0,j,present,resp,freq_bottom,,,,,0,318,318,627,,,,,1.0464804491270403,1104.0670734781015,None,1104.0670734781015,None,j,1,1.0174798605439719,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,12,0,180,180,180,12,0,0,0,j,abs,resp,freq_bottom,,,,,0,319,319,26,,,,,1.0641818175425302,1106.5388136564798,None,1106.5388136564798,None,j,1,0.8162126397000975,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,-168,180,180,0,-168,180,180,0,180,f,abs,resp,freq_bottom,,,,,0,320,320,299,,,,,1.0252912786135877,1108.774577645876,None,1108.774577645876,None,f,1,1.3165931198745966,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
168,0,0,180,12,0,180,0,180,180,None,abs,inhibit,freq_bottom,,,,,0,321,321,485,,,,,0.7946177441471971,1110.9394932384457,None,1110.9394932384457,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,12,0,90,0,0,180,180,180,-12,j,present,resp,freq_bottom,,,,,0,322,322,706,,,,,0.8246991359829219,1115.094669987404,None,1115.094669987404,None,f,0,2.00462684482045,1117.1208994243498,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-12,0,270,180,180,180,-12,180,0,180,j,present,resp,freq_bottom,,,,,0,323,323,601,,,,,1.0555696184328331,1118.7063489931388,None,1118.7063489931388,None,j,1,1.1600655983784236,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,180,168,180,180,12,0,180,0,180,None,present,inhibit,freq_bottom,,,,,0,324,324,974,,,,,0.8369341314133284,1121.0009384473378,None,1121.0009384473378,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,0,180,180,-12,0,-12,180,180,180,j,abs,resp,freq_bottom,,,,,0,325,325,93,,,,,0.9241290037945317,1125.2727528200994,None,1125.2727528200994,None,j,1,1.0097407639914309,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,-168,0,0,180,180,168,180,180,f,abs,resp,freq_bottom,,,,,0,326,326,382,,,,,1.0089192103163562,1127.7316710731538,None,1127.7316710731538,None,f,1,1.2547998795344029,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,12,0,0,270,0,12,180,180,180,j,present,resp,freq_bottom,,,,,0,327,327,530,,,,,1.0563674361577924,1130.4403735799206,None,1130.4403735799206,None,j,1,1.2822303720968193,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,168,0,0,0,180,180,180,180,-168,f,abs,resp,freq_bottom,,,,,0,328,328,412,,,,,0.7779950376186291,1132.9923906983531,None,1132.9923906983531,None,f,1,1.179904296513996,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,180,180,-168,0,180,180,180,180,0,f,abs,resp,freq_bottom,,,,,0,329,329,344,,,,,0.7596608112366859,1135.0635403401102,None,1135.0635403401102,None,f,1,1.026715220657934,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
168,180,180,12,180,180,180,0,270,0,None,present,inhibit,freq_bottom,,,,,0,330,330,988,,,,,0.9281158049285779,1137.3464334624587,None,1137.3464334624587,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,180,-12,180,-12,0,180,0,180,180,j,present,resp,freq_bottom,,,,,0,331,331,585,,,,,1.0101052585016999,1141.7485652380929,None,1141.7485652380929,None,j,1,1.9251742533160723,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,168,180,0,180,180,168,180,180,f,abs,resp,freq_bottom,,,,,0,332,332,262,,,,,0.8607787061979346,1144.8441208493168,None,1144.8441208493168,None,f,1,0.8936854061685153,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,0,-168,180,90,0,180,0,180,180,f,present,resp,freq_bottom,,,,,0,333,333,847,,,,,1.0771963645146356,1147.1503347953912,None,1147.1503347953912,None,f,1,1.6595335901947692,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
168,0,180,0,0,0,0,0,-168,0,f,abs,resp,freq_bottom,,,,,0,334,334,391,,,,,0.8644161401898726,1149.9744548538656,None,1149.9744548538656,None,f,1,0.8674257843595115,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
168,0,0,168,0,180,180,180,180,90,f,present,resp,freq_bottom,,,,,0,335,335,720,,,,,0.9870417189806224,1155.7405248966243,None,1155.7405248966243,None,f,1,1.69246617925819,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
270,0,168,180,180,180,12,0,0,0,None,present,inhibit,freq_bottom,,,,,0,336,336,975,,,,,0.9055951747886016,1158.60048464813,None,1158.60048464813,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,0,180,180,180,180,-12,0,0,-12,j,present,resp,freq_bottom,,,,,0,337,337,596,,,,,1.0248494101870183,1162.6487058693601,None,1162.6487058693601,None,j,1,1.616378897917457,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,-12,180,180,270,180,180,180,0,12,j,present,resp,freq_bottom,,,,,0,338,338,692,,,,,0.833686783872172,1165.5655538212668,None,1165.5655538212668,None,j,1,1.211605645083182,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,270,180,180,0,0,-168,0,-168,0,f,present,resp,freq_bottom,,,,,0,339,339,819,,,,,0.9259228366708978,1168.1547879679565,None,1168.1547879679565,None,f,1,1.6934115691037732,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,12,180,180,180,0,-168,180,180,None,abs,inhibit,freq_bottom,,,,,0,340,340,452,,,,,0.7845632708859283,1171.0612278778935,None,1171.0612278778935,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,-168,0,180,180,180,0,-168,0,0,f,abs,resp,freq_bottom,,,,,0,341,341,340,,,,,0.9822432574118408,1175.9577885846302,None,1175.9577885846302,None,f,1,1.0905465428295429,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,0,168,0,12,0,0,180,180,180,None,present,inhibit,freq_bottom,,,,,0,342,342,973,,,,,1.0046166285419984,1178.3453148115004,None,1178.3453148115004,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,180,180,168,0,168,180,180,180,180,f,present,resp,freq_bottom,,,,,0,343,343,731,,,,,1.0459714236665096,1182.40408383061,None,1182.40408383061,None,f,1,1.0114214570639888,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,12,0,0,168,0,180,180,180,180,None,abs,inhibit,freq_bottom,,,,,0,344,344,432,,,,,0.8434425114729938,1184.6519015406084,None,1184.6519015406084,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
12,0,168,0,0,0,0,0,180,180,None,abs,inhibit,freq_bottom,,,,,0,345,345,475,,,,,0.9043796291064858,1188.8536752634172,None,1188.8536752634172,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,-168,0,90,0,0,0,12,0,0,None,present,inhibit,freq_bottom,,,,,0,346,346,984,,,,,1.011359380004941,1193.2082975768499,None,1193.2082975768499,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,180,0,0,0,-168,180,0,-168,180,f,present,resp,freq_bottom,,,,,0,347,347,820,,,,,0.8354669323725629,1197.0683183017754,None,1197.0683183017754,None,f,1,1.0033922840011655,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,90,0,168,180,180,180,168,0,0,f,present,resp,freq_bottom,,,,,0,348,348,716,,,,,0.7587018620303987,1199.3041604699683,None,1199.3041604699683,None,f,1,1.022619436851528,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,12,0,-12,180,180,180,180,270,0,j,present,resp,freq_bottom,,,,,0,349,349,700,,,,,0.7379058374890458,1201.1046678171115,None,1201.1046678171115,None,j,1,1.1581035823983257,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,180,168,0,180,168,180,0,180,180,f,abs,resp,freq_bottom,,,,,0,350,350,260,,,,,0.8150684317422149,1203.552431254735,None,1203.552431254735,None,f,1,1.1433009264947032,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,270,0,0,0,-168,0,0,0,12,None,present,inhibit,freq_bottom,,,,,0,351,351,940,,,,,0.9128289062593546,1205.7886522429326,None,1205.7886522429326,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
270,180,180,-168,180,180,180,180,12,180,None,present,inhibit,freq_bottom,,,,,0,352,352,927,,,,,0.8545323103093654,1212.0032134803187,None,1212.0032134803187,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-12,0,270,0,0,12,0,0,0,0,j,present,resp,freq_bottom,,,,,0,353,353,664,,,,,0.9370878334424713,1216.6149127099125,None,1216.6149127099125,None,j,1,1.535179810343834,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,-12,180,270,180,180,0,180,0,-12,j,present,resp,freq_bottom,,,,,0,354,354,622,,,,,1.0246372833867803,1219.4978440462946,None,1219.4978440462946,None,f,0,1.3242775818289374,1220.842154003767,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-12,0,180,180,180,180,180,12,180,180,j,abs,resp,freq_bottom,,,,,0,355,355,174,,,,,1.0642237858515362,1222.4747209334164,None,1222.4747209334164,None,j,1,1.3714184868731536,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,0,12,0,180,180,0,0,180,-168,None,present,inhibit,freq_bottom,,,,,0,356,356,971,,,,,0.886624201542887,1225.0281504015074,None,1225.0281504015074,None,f,0,1.4421063002446317,1226.4876098691238,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-12,0,0,90,180,180,-12,0,180,0,j,present,resp,freq_bottom,,,,,0,357,357,641,,,,,1.0164057529323527,1228.040498122653,None,1228.040498122653,None,j,1,0.9577557924349094,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,270,0,-168,180,180,0,180,-168,f,present,resp,freq_bottom,,,,,0,358,358,829,,,,,1.0823182869079635,1230.9124252660622,None,1230.9124252660622,None,f,1,1.4449237551889382,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,180,0,180,168,180,0,180,-12,180,None,abs,inhibit,freq_bottom,,,,,0,359,359,499,,,,,0.7667787050393987,1233.172794445025,None,1233.172794445025,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
