ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,respon,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.rt,fixdur,int14_2.started,int14_2.stopped,per15_2.started,per15_2.stopped,response_pract.keys,response_pract.corr,response_pract.rt,key_resp_2.keys,key_resp_2.rt,int14.started,int14.stopped,per15.started,per15.stopped,response.keys,response.corr,response.rt,text_7.started,text_7.stopped,participant,session,1=top 2=bottom,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,space,138.7662798051715,,,,,,,,,,,,,,,,,,,,011,001,1,24,f,2021_Nov_09_1400,eye_tracking_exp,2021.2.3,84.96850490682301,
0,0,0,-168,0,0,0,12,0,0,None,abs,inhibit,pract,0,0,0,23,,,,,,,1.0280642383879124,422.766789246647,None,422.766789246647,None,None,1,,,,,,,,,,,,,011,001,1,24,f,2021_Nov_09_1400,eye_tracking_exp,2021.2.3,84.96850490682301,
180,180,180,-168,180,180,12,180,0,180,None,abs,inhibit,pract,0,1,1,22,,,,,,,0.8387995729335254,426.8852269842573,None,426.8852269842573,None,None,1,,,,,,,,,,,,,011,001,1,24,f,2021_Nov_09_1400,eye_tracking_exp,2021.2.3,84.96850490682301,
180,180,0,168,180,180,180,180,168,180,f,abs,resp,pract,0,2,2,10,,,,,,,0.7625842900523927,430.65098934812886,None,430.65098934812886,None,f,1,0.9305732014599926,,,,,,,,,,,,011,001,1,24,f,2021_Nov_09_1400,eye_tracking_exp,2021.2.3,84.96850490682301,
0,0,180,0,168,0,0,0,180,168,f,abs,resp,pract,0,3,3,17,,,,,,,0.9254770539711745,432.75834055501764,None,432.75834055501764,None,f,1,1.176002410991714,,,,,,,,,,,,011,001,1,24,f,2021_Nov_09_1400,eye_tracking_exp,2021.2.3,84.96850490682301,
180,0,180,0,168,180,0,180,12,180,None,abs,inhibit,pract,0,4,4,30,,,,,,,0.8801989364031667,435.2870324506421,None,435.2870324506421,None,None,1,,,,,,,,,,,,,011,001,1,24,f,2021_Nov_09_1400,eye_tracking_exp,2021.2.3,84.96850490682301,
168,0,180,0,0,180,180,0,168,0,f,abs,resp,pract,0,5,5,13,,,,,,,0.8535796805148181,439.4408852683373,None,439.4408852683373,None,f,1,0.9408824766960606,,,,,,,,,,,,011,001,1,24,f,2021_Nov_09_1400,eye_tracking_exp,2021.2.3,84.96850490682301,
90,0,0,12,0,0,0,12,0,0,j,present,resp,pract,0,6,6,34,,,,,,,0.7684800653542956,441.39397948468104,None,441.39397948468104,None,j,1,1.2916740246237168,,,,,,,,,,,,011,001,1,24,f,2021_Nov_09_1400,eye_tracking_exp,2021.2.3,84.96850490682301,
0,180,0,0,180,168,180,0,0,168,f,abs,resp,pract,0,7,7,16,,,,,,,1.0523525449609883,444.019849143011,None,444.019849143011,None,f,1,0.921221384234741,,,,,,,,,,,,011,001,1,24,f,2021_Nov_09_1400,eye_tracking_exp,2021.2.3,84.96850490682301,
180,270,0,0,168,0,0,168,180,0,f,present,resp,pract,0,8,8,45,,,,,,,1.076030659444449,446.31311442800506,None,446.31311442800506,None,f,1,0.883982545850813,,,,,,,,,,,,011,001,1,24,f,2021_Nov_09_1400,eye_tracking_exp,2021.2.3,84.96850490682301,
180,0,180,12,180,180,12,180,180,180,j,abs,resp,pract,0,9,9,1,,,,,,,1.0953031626302026,448.37116862097355,None,448.37116862097355,None,j,1,1.0033037890134437,,,,,,,,,,,,011,001,1,24,f,2021_Nov_09_1400,eye_tracking_exp,2021.2.3,84.96850490682301,
180,0,180,0,12,180,180,180,12,180,j,abs,resp,pract,0,10,10,9,,,,,,,0.7072200451273672,450.34781081088295,None,450.34781081088295,None,j,1,0.6890254397894751,,,,,,,,,,,,011,001,1,24,f,2021_Nov_09_1400,eye_tracking_exp,2021.2.3,84.96850490682301,
180,270,180,12,180,0,12,180,0,180,j,present,resp,pract,0,11,11,33,,,,,,,1.0591731654700585,452.3735405330426,None,452.3735405330426,None,j,1,0.711844755205675,,,,,,,,,,,,011,001,1,24,f,2021_Nov_09_1400,eye_tracking_exp,2021.2.3,84.96850490682301,
