ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,respon,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.rt,fixdur,int14_2.started,int14_2.stopped,per15_2.started,per15_2.stopped,response_pract.keys,response_pract.corr,response_pract.rt,key_resp_2.keys,key_resp_2.rt,int14.started,int14.stopped,per15.started,per15.stopped,response.keys,response.corr,response.rt,text_7.started,text_7.stopped,participant,session,1=top 2=bottom,age,gender,date,expName,psychopyVersion,frameRate,
0,0,0,-168,180,180,180,180,0,12,None,abs,inhibit,pract,0,10,10,25,,,,,,,1.0707193232309788,737.3586931684913,None,737.3586931684913,None,None,1,,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,180,180,-168,180,180,12,180,0,180,None,abs,inhibit,pract,0,11,11,22,,,,,,,0.7067852549791505,741.2888866619251,None,741.2888866619251,None,None,1,,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,180,90,180,12,180,12,0,0,180,j,present,resp,pract,0,12,12,39,,,,,,,1.0518943601563406,745.3613101880546,None,745.3613101880546,None,j,1,2.4262706421723124,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
12,0,0,12,0,0,180,0,180,180,j,abs,resp,pract,0,13,13,6,,,,,,,0.7407472659644557,748.750557588166,None,748.750557588166,None,j,1,1.7088713257326162,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
168,0,180,0,0,180,180,0,168,0,f,abs,resp,pract,0,14,14,13,,,,,,,1.02613362323862,751.5514633727435,None,751.5514633727435,None,f,1,1.516198920136958,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,0,180,12,180,180,12,180,180,180,j,abs,resp,pract,0,15,15,1,,,,,,,1.0778935963957212,754.8929895569745,None,754.8929895569745,None,j,1,1.5016887993333512,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,180,0,12,0,180,180,180,0,12,j,abs,resp,pract,0,16,16,4,,,,,,,0.9830923860961918,757.4235756335256,None,757.4235756335256,None,j,1,1.3871052993636113,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,0,180,0,0,0,168,0,180,168,f,abs,resp,pract,0,17,17,15,,,,,,,1.0192474903163842,760.0940581582036,None,760.0940581582036,None,f,1,1.052696683902468,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
90,0,0,12,0,12,180,180,180,0,j,present,resp,pract,0,18,18,32,,,,,,,0.9017183110491169,762.2001244216226,None,762.2001244216226,None,j,1,1.4426612741444842,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
168,0,270,180,180,180,180,168,180,180,f,present,resp,pract,0,19,19,49,,,,,,,0.8295889618474681,767.3064451426544,None,767.3064451426544,None,f,1,2.048471117945155,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,12,180,12,180,90,180,180,0,180,j,present,resp,pract,0,20,20,37,,,,,,,0.843071431239134,770.4136291481045,None,770.4136291481045,None,j,1,1.820292367352522,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,270,0,0,12,0,180,180,180,12,j,present,resp,pract,0,21,21,42,,,,,,,1.0046970599701015,773.7681722125635,None,773.7681722125635,None,j,1,1.8268367273485637,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,270,0,0,0,0,0,168,0,168,f,present,resp,pract,0,22,22,43,,,,,,,0.9044984551709735,776.7459698049643,None,776.7459698049643,None,f,1,1.360053406606312,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,0,180,0,12,180,180,180,12,180,j,abs,resp,pract,0,23,23,9,,,,,,,0.8047602729475972,779.06387731219,None,779.06387731219,None,j,1,1.8267594543358427,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,180,0,168,180,180,180,180,168,180,f,abs,resp,pract,0,24,24,10,,,,,,,0.8940290838923204,781.9360846549971,None,781.9360846549971,None,f,1,1.6579864441082464,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
12,0,0,-168,0,0,180,180,180,180,None,abs,inhibit,pract,0,25,25,27,,,,,,,1.0293951236862444,784.666000388177,None,784.666000388177,None,None,1,,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,180,0,180,168,180,12,180,0,180,None,abs,inhibit,pract,0,26,26,28,,,,,,,1.0377238292063717,788.7268712972727,None,788.7268712972727,None,None,1,,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,180,0,0,180,0,180,168,0,168,f,abs,resp,pract,0,27,27,14,,,,,,,1.0053548379327446,793.1283045908931,None,793.1283045908931,None,f,1,1.1049800259206677,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,270,0,0,168,0,0,168,180,0,f,present,resp,pract,0,28,28,45,,,,,,,0.9358165748209157,795.2101424449502,None,795.2101424449502,None,f,1,1.3591022844993859,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,270,0,0,12,0,0,12,0,0,j,present,resp,pract,0,29,29,40,,,,,,,0.9933124595723706,797.6102907729073,None,797.6102907729073,None,None,0,,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,180,0,168,180,180,180,0,0,168,f,abs,resp,pract,0,30,30,18,,,,,,,0.961667518787019,802.0823980833884,None,802.0823980833884,None,f,1,1.8139852596650599,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,180,180,180,168,0,0,0,0,12,None,abs,inhibit,pract,0,31,31,31,,,,,,,0.8056715343805375,834.6132998926332,None,834.6132998926332,None,None,1,,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
90,0,0,12,0,0,0,12,0,0,j,present,resp,pract,0,32,32,34,,,,,,,0.8820313458923714,838.7323238741301,None,838.7323238741301,None,j,1,1.370589702441066,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,180,180,180,12,0,180,12,0,0,j,abs,resp,pract,0,33,33,8,,,,,,,1.093107802983402,841.791006991094,None,841.791006991094,None,j,1,1.543928460974712,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,270,180,12,180,0,12,180,0,180,j,present,resp,pract,0,34,34,33,,,,,,,1.088447738415716,844.6971399024842,None,844.6971399024842,None,j,1,1.6778537579011754,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,0,180,0,168,180,0,180,12,180,None,abs,inhibit,pract,0,35,35,30,,,,,,,0.7095141897138942,847.3571501230472,None,847.3571501230472,None,None,1,,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,0,180,12,0,180,180,0,12,180,j,abs,resp,pract,0,36,36,3,,,,,,,1.0337798797020206,851.6409506512209,None,851.6409506512209,None,f,0,1.38888408785715,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,180,0,0,180,168,180,0,0,168,f,abs,resp,pract,0,37,37,16,,,,,,,0.829370346616091,854.4194134555873,None,854.4194134555873,None,f,1,1.922703255127999,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,180,168,0,270,0,0,168,0,180,f,present,resp,pract,0,38,38,47,,,,,,,1.0972393440658257,857.7243560003844,None,857.7243560003844,None,f,1,1.6412888330232818,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
90,0,0,12,0,180,180,180,0,12,j,present,resp,pract,0,39,39,36,,,,,,,1.0579909070386193,860.7488744853908,None,860.7488744853908,None,j,1,1.3372853364198818,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,168,180,90,0,180,0,168,0,0,f,present,resp,pract,0,40,40,48,,,,,,,1.0640849068148504,863.4080054235965,None,863.4080054235965,None,f,1,1.8932284308830276,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,180,0,12,0,12,0,180,180,180,j,abs,resp,pract,0,41,41,0,,,,,,,0.9009562061325793,866.3731558992076,None,866.3731558992076,None,f,0,1.9841301676860894,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,0,180,0,12,0,12,180,180,180,j,abs,resp,pract,0,42,42,7,,,,,,,0.7346836159995891,869.6562259559432,None,869.6562259559432,None,j,1,1.4531275413100957,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,0,168,0,0,0,0,0,168,0,f,abs,resp,pract,0,43,43,11,,,,,,,0.9420940878303173,872.3861383687981,None,872.3861383687981,None,f,1,1.8112121848389506,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,0,0,-168,0,0,0,12,0,0,None,abs,inhibit,pract,0,44,44,23,,,,,,,0.873801094598379,875.1276064171616,None,875.1276064171616,None,None,1,,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
90,0,180,168,180,180,0,168,0,0,f,present,resp,pract,0,45,45,46,,,,,,,0.8682098466585555,879.293059404532,None,879.293059404532,None,f,1,1.9915248326506116,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,0,168,0,0,0,0,0,180,168,f,abs,resp,pract,0,46,46,19,,,,,,,0.9191444212410934,882.2489971864779,None,882.2489971864779,None,f,1,2.203489230312698,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
12,0,0,12,0,0,90,180,180,0,j,present,resp,pract,0,47,47,38,,,,,,,0.9290364074280137,885.6832769431494,None,885.6832769431494,None,j,1,1.3933426802323083,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,168,0,180,0,180,180,180,168,180,f,abs,resp,pract,0,48,48,12,,,,,,,0.8129940175243988,888.3900249597864,None,888.3900249597864,None,f,1,1.8065911983940168,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,0,180,0,168,0,0,0,180,168,f,abs,resp,pract,0,49,49,17,,,,,,,0.9476086728587964,891.566706077916,None,891.566706077916,None,f,1,1.8139411898882827,,,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,13.17576783936238,,,,,,,,,,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
270,180,0,-12,180,180,0,180,0,-12,j,present,resp,freq_top,,,,,0,0,0,620,,,0.893068435837281,,,,,,,,,,908.743781409139,None,908.743781409139,None,j,1,1.211169141352002,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
-168,0,90,0,180,180,180,0,-168,0,f,present,resp,freq_top,,,,,0,1,1,825,,,0.8410775158206656,,,,,,,,,,911.132536193807,None,911.132536193807,None,None,0,,914.1221728567107,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,90,0,12,0,0,168,180,180,0,None,present,inhibit,freq_top,,,,,0,2,2,948,,,0.714990299293481,,,,,,,,,,915.357407900985,None,915.357407900985,None,None,1,,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,12,0,0,0,0,-12,0,0,0,j,abs,resp,freq_top,,,,,0,3,3,166,,,0.8386552312086313,,,,,,,,,,919.3113534881049,None,919.3113534881049,None,j,1,2.7558868216874544,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,0,-168,0,0,0,-168,0,0,0,f,abs,resp,freq_top,,,,,0,4,4,331,,,0.9378839677546265,,,,,,,,,,923.3015093290596,None,923.3015093290596,None,f,1,1.629621815707651,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
270,0,-168,0,0,0,-168,180,180,0,f,present,resp,freq_top,,,,,0,5,5,835,,,0.945883341930388,,,,,,,,,,926.1611534687254,None,926.1611534687254,None,f,1,1.0569844304773142,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
12,0,180,0,180,0,180,12,0,0,j,abs,resp,freq_top,,,,,0,6,6,68,,,0.8909019054215116,,,,,,,,,,928.3851452898598,None,928.3851452898598,None,j,1,1.184996832802426,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,0,168,0,0,0,0,0,168,0,f,abs,resp,freq_top,,,,,0,7,7,249,,,0.9646787170314077,,,,,,,,,,930.7972434664334,None,930.7972434664334,None,f,1,1.3809995240735589,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,-12,0,90,0,0,-12,0,0,0,j,present,resp,freq_top,,,,,0,8,8,600,,,0.7903183862659979,,,,,,,,,,933.2923002575699,None,933.2923002575699,None,j,1,2.08592649352795,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
168,0,0,90,0,180,12,0,180,180,None,present,inhibit,freq_top,,,,,0,9,9,991,,,0.7245920680893403,,,,,,,,,,936.3995953429767,None,936.3995953429767,None,None,1,,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,168,0,180,0,180,180,168,0,0,f,abs,resp,freq_top,,,,,0,10,10,243,,,1.0710904206416325,,,,,,,,,,940.729424928817,None,940.729424928817,None,f,1,0.9839514738487196,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,0,-168,0,0,0,0,0,180,-168,f,abs,resp,freq_top,,,,,0,11,11,327,,,0.7153841871828499,,,,,,,,,,942.7770392906095,None,942.7770392906095,None,f,1,1.224393390948535,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,168,0,180,0,180,168,0,180,180,f,abs,resp,freq_top,,,,,0,12,12,269,,,0.8392905436418044,,,,,,,,,,945.1314972340188,None,945.1314972340188,None,f,1,1.0299464227282442,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,0,180,180,168,0,0,270,-168,0,f,present,resp,freq_top,,,,,0,13,13,891,,,0.713928215000901,,,,,,,,,,947.1551503216615,None,947.1551503216615,None,f,1,2.191322655053227,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,180,270,0,-12,0,0,12,180,0,j,present,resp,freq_top,,,,,0,14,14,674,,,0.9504797848910038,,,,,,,,,,950.6267321152991,None,950.6267321152991,None,j,1,1.8547727320110425,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,12,0,0,270,0,12,180,180,180,j,present,resp,freq_top,,,,,0,15,15,530,,,0.8087573100326458,,,,,,,,,,953.5709708840732,None,953.5709708840732,None,j,1,1.406595605367329,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
90,180,168,0,0,180,180,12,180,180,None,present,inhibit,freq_top,,,,,0,16,16,976,,,0.9350734170790113,,,,,,,,,,956.1812278500365,None,956.1812278500365,None,None,1,,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,90,0,-12,0,0,-12,180,180,180,j,present,resp,freq_top,,,,,0,17,17,598,,,0.749503104104495,,,,,,,,,,960.1822698282995,None,960.1822698282995,None,j,1,1.6757773475692375,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,168,0,-168,180,0,0,180,0,0,f,abs,resp,freq_top,,,,,0,18,18,406,,,0.7650945153494326,,,,,,,,,,962.8538547007774,None,962.8538547007774,None,None,0,,965.8430047851944,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,180,168,0,0,0,0,168,0,180,f,abs,resp,freq_top,,,,,0,19,19,242,,,0.9987239896330805,,,,,,,,,,967.3609597428731,None,967.3609597428731,None,f,1,1.8557824125746265,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
-168,0,0,-168,0,0,0,0,0,0,f,abs,resp,freq_top,,,,,0,20,20,286,,,1.0102412670110335,,,,,,,,,,970.5021755673006,None,970.5021755673006,None,f,1,1.1939128101730603,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,180,168,0,180,168,180,0,180,180,f,abs,resp,freq_top,,,,,0,21,21,260,,,0.8829526798880607,,,,,,,,,,972.8676690626307,None,972.8676690626307,None,f,1,2.3161765230397577,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,180,180,180,180,12,0,12,0,0,j,abs,resp,freq_top,,,,,0,22,22,14,,,1.0516136333135724,,,,,,,,,,976.5394655303535,None,976.5394655303535,None,j,1,1.3324313235498266,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
12,0,0,180,0,180,-12,180,0,180,j,abs,resp,freq_top,,,,,0,23,23,167,,,0.8642693539333053,,,,,,,,,,978.9989045946932,None,978.9989045946932,None,f,0,1.3850159095745767,980.4000242685579,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
168,0,180,0,0,0,0,270,-168,0,f,present,resp,freq_top,,,,,0,24,24,895,,,0.9850855655705484,,,,,,,,,,981.917707261462,None,981.917707261462,None,None,0,,984.9092114560844,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,180,168,0,180,0,-168,180,0,180,f,abs,resp,freq_top,,,,,0,25,25,375,,,0.9997472199293577,,,,,,,,,,986.437732290673,None,986.437732290673,None,f,1,1.6893152169213863,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,0,270,180,12,180,180,180,-12,0,j,present,resp,freq_top,,,,,0,26,26,681,,,0.8538868038905495,,,,,,,,,,989.2757402890347,None,989.2757402890347,None,j,1,2.484375720785465,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,12,0,90,180,180,180,180,0,12,j,present,resp,freq_top,,,,,0,27,27,566,,,0.82084764373339,,,,,,,,,,992.8991077080136,None,992.8991077080136,None,j,1,2.139996773941675,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,180,90,0,0,180,180,168,0,-168,f,present,resp,freq_top,,,,,0,28,28,882,,,1.013483361158654,,,,,,,,,,996.2417510305822,None,996.2417510305822,None,f,1,1.77341028808587,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,0,180,0,180,-168,180,0,-168,180,f,abs,resp,freq_top,,,,,0,29,29,295,,,0.8836144295065417,,,,,,,,,,999.1830449731933,None,999.1830449731933,None,f,1,1.440192763649975,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
90,0,180,0,-12,0,0,0,180,12,j,present,resp,freq_top,,,,,0,30,30,689,,,0.7833711066663933,,,,,,,,,,1001.702003574479,None,1001.702003574479,None,j,1,1.4164400662702974,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,-168,0,0,270,-168,180,0,0,0,f,present,resp,freq_top,,,,,0,31,31,842,,,0.7167211522456635,,,,,,,,,,1004.0434561078728,None,1004.0434561078728,None,f,1,1.458809522424417,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
180,0,0,180,180,-168,180,180,0,-168,f,abs,resp,freq_top,,,,,0,32,32,324,,,0.9270442246493997,,,,,,,,,,1006.7145625517514,None,1006.7145625517514,None,f,1,1.875768654354033,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
90,180,180,-12,0,12,180,0,180,180,j,present,resp,freq_top,,,,,0,33,33,661,,,0.7849050837771399,,,,,,,,,,1009.6567997684251,None,1009.6567997684251,None,j,1,2.0215478123136563,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,12,0,0,0,12,0,180,0,0,j,abs,resp,freq_top,,,,,0,34,34,58,,,0.8847829059090121,,,,,,,,,,1012.8101764329986,None,1012.8101764329986,None,j,1,1.925348950215266,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,12,0,-12,180,180,180,180,270,0,j,present,resp,freq_top,,,,,0,35,35,700,,,0.7789202659006247,,,,,,,,,,1015.6940966739712,None,1015.6940966739712,None,f,0,1.9203892906516558,1017.6354968669693,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
90,180,0,180,180,168,180,0,-168,180,f,present,resp,freq_top,,,,,0,36,36,890,,,0.9781239859088753,,,,,,,,,,1019.1548213076676,None,1019.1548213076676,None,f,1,2.5387034772793413,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,168,0,270,0,168,180,180,0,0,f,present,resp,freq_top,,,,,0,37,37,772,,,0.7274791786908273,,,,,,,,,,1022.683524458269,None,1022.683524458269,None,f,1,2.8660645526397275,None,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
0,-168,180,270,0,180,0,-168,0,0,f,present,resp,freq_top,,,,,0,38,38,817,,,0.7655919026893765,,,,,,,,,,1026.5783927153316,None,1026.5783927153316,None,None,0,,1029.557001372501,None,008,001,1,28,m,2021_Nov_08_1735,eye_tracking_exp,2021.2.3,85.00880128353698,
