ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,respon,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.rt,fixdur,int14_2.started,int14_2.stopped,per15_2.started,per15_2.stopped,response_pract.keys,response_pract.corr,response_pract.rt,key_resp_2.keys,key_resp_2.rt,int14.started,int14.stopped,per15.started,per15.stopped,response.keys,response.corr,text_7.started,text_7.stopped,response.rt,participant,session,1=top 2=bottom,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,space,149.62768522684473,,,,,,,,,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,270,180,12,180,180,180,180,12,180,j,present,resp,pract,0,0,0,35,,,,,,,0.7106647669830131,611.09818532181,None,611.09818532181,None,j,1,2.764483208328784,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,270,0,0,168,0,0,168,180,0,f,present,resp,pract,0,1,1,45,,,,,,,0.9126259251103793,615.0750646935085,None,615.0750646935085,None,f,1,1.683673447540059,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
90,0,0,12,0,180,180,180,0,12,j,present,resp,pract,0,2,2,36,,,,,,,0.8054984959794221,617.8518745798656,None,617.8518745798656,None,None,0,,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,12,180,-168,180,180,0,180,180,180,None,abs,inhibit,pract,0,3,3,26,,,,,,,0.7506623321991837,622.1117090043281,None,622.1117090043281,None,None,1,,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,0,0,-168,180,180,180,180,0,12,None,abs,inhibit,pract,0,4,4,25,,,,,,,1.0977334661504448,626.4655544987527,None,626.4655544987527,None,None,1,,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,180,0,180,168,180,12,180,0,180,None,abs,inhibit,pract,0,5,5,28,,,,,,,0.8532028535223628,630.3369266289737,None,630.3369266289737,None,None,1,,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
90,0,180,180,180,168,0,168,0,0,f,present,resp,pract,0,6,6,44,,,,,,,0.8836317896068554,634.2215420251987,None,634.2215420251987,None,f,1,1.9124628360241331,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
168,0,270,180,180,180,180,168,180,180,f,present,resp,pract,0,7,7,49,,,,,,,0.9273731459147281,637.1283631493461,None,637.1283631493461,None,f,1,1.5326976795722658,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,180,0,168,180,180,180,0,0,168,f,abs,resp,pract,0,8,8,18,,,,,,,1.0201748575647185,639.8226098416235,None,639.8226098416235,None,f,1,1.0306986931764186,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,12,180,12,180,90,180,180,0,180,j,present,resp,pract,0,9,9,37,,,,,,,1.0455760915496266,642.1057725656055,None,642.1057725656055,None,j,1,1.5314380691179394,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
12,0,0,12,0,0,180,0,180,180,j,abs,resp,pract,0,10,10,6,,,,,,,0.7195239881098789,644.6710859182313,None,644.6710859182313,None,j,1,1.2540291659988725,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,0,180,0,12,180,180,180,12,180,j,abs,resp,pract,0,11,11,9,,,,,,,0.8774244816296803,647.1890991325199,None,647.1890991325199,None,j,1,0.7520129742852077,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,180,0,0,180,168,180,0,0,168,f,abs,resp,pract,0,12,12,16,,,,,,,0.7476831953941323,649.2374533230259,None,649.2374533230259,None,f,1,0.8317028801056949,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
168,0,180,0,0,180,180,0,168,0,f,abs,resp,pract,0,13,13,13,,,,,,,0.7906431532983412,651.28415399183,None,651.28415399183,None,f,1,1.3770342168163552,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
12,0,0,-168,0,0,180,180,180,180,None,abs,inhibit,pract,0,14,14,27,,,,,,,0.9984740680701147,653.9078570654547,None,653.9078570654547,None,None,1,,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
12,0,0,12,0,0,90,180,180,0,j,present,resp,pract,0,15,15,38,,,,,,,0.9850463920979304,657.8975978658154,None,657.8975978658154,None,j,1,1.130990911934532,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,0,180,0,168,180,0,180,12,180,None,abs,inhibit,pract,0,16,16,30,,,,,,,0.8893008368501605,660.3219555867327,None,660.3219555867327,None,None,1,,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,180,90,180,12,180,12,0,0,180,j,present,resp,pract,0,17,17,39,,,,,,,0.7275498162152892,664.3484071044077,None,664.3484071044077,None,j,1,0.9999980654238243,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,180,180,180,12,0,180,12,0,0,j,abs,resp,pract,0,18,18,8,,,,,,,0.71612603611076,666.5715401688349,None,666.5715401688349,None,j,1,0.7609298572006082,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
90,0,180,168,180,180,0,168,0,0,f,present,resp,pract,0,19,19,46,,,,,,,0.8558402784636855,668.571631628688,None,668.571631628688,None,j,0,0.8728229886264671,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,0,0,0,168,0,0,12,0,0,None,abs,inhibit,pract,0,20,20,29,,,,,,,1.0338093055288955,671.23108554394,None,671.23108554394,None,None,1,,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,180,0,12,0,180,180,180,0,12,j,abs,resp,pract,0,21,21,4,,,,,,,1.0901261814729604,675.3265608770962,None,675.3265608770962,None,j,1,0.9169914570711626,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,12,180,12,0,180,0,180,180,180,j,abs,resp,pract,0,22,22,5,,,,,,,1.079090376958329,677.7861698816969,None,677.7861698816969,None,j,1,2.2174980480667728,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,180,180,180,168,0,0,0,0,12,None,abs,inhibit,pract,0,23,23,31,,,,,,,1.0436089540085505,681.4334638623404,None,681.4334638623404,None,None,1,,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,180,0,12,0,12,0,180,180,180,j,abs,resp,pract,0,24,24,0,,,,,,,0.9924132833734658,685.4694103012771,None,685.4694103012771,None,j,1,0.6932966540744019,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,0,180,12,180,180,12,180,180,180,j,abs,resp,pract,0,25,25,1,,,,,,,1.000716290500814,687.4224047662956,None,687.4224047662956,None,j,1,0.6442771912361422,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,0,168,0,0,0,0,0,168,0,f,abs,resp,pract,0,26,26,11,,,,,,,0.9076852069100037,689.2698768974524,None,689.2698768974524,None,f,1,1.133421691465628,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
90,0,0,12,0,12,180,180,180,0,j,present,resp,pract,0,27,27,32,,,,,,,1.0594544043516492,691.5063679300092,None,691.5063679300092,None,j,1,1.2005408479581092,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,180,0,12,0,180,180,12,0,0,j,abs,resp,pract,0,28,28,2,,,,,,,0.9308238184685067,694.2940956476878,None,694.2940956476878,None,j,1,1.036740778593412,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,0,180,0,168,0,0,0,180,168,f,abs,resp,pract,0,29,29,17,,,,,,,0.7545650900470111,696.4710861597086,None,696.4710861597086,None,f,1,1.6117884177065207,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,0,180,12,0,180,180,0,12,180,j,abs,resp,pract,0,30,30,3,,,,,,,0.9463928875618439,699.2484173370449,None,699.2484173370449,None,j,1,0.6584827477090585,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,180,0,-168,180,0,180,0,12,180,None,abs,inhibit,pract,0,31,31,24,,,,,,,0.775664700241633,730.2256435317504,None,730.2256435317504,None,None,1,,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,0,90,180,12,0,180,180,12,180,j,present,resp,pract,0,32,32,41,,,,,,,0.9759657367385026,734.615735199879,None,734.615735199879,None,j,1,0.9376106734807763,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,168,0,180,0,180,180,180,168,180,f,abs,resp,pract,0,33,33,12,,,,,,,0.7020969780905049,736.3922761399353,None,736.3922761399353,None,f,1,0.8721296444582549,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,180,180,-168,180,180,12,180,0,180,None,abs,inhibit,pract,0,34,34,22,,,,,,,0.8636096741192336,738.4397730829724,None,738.4397730829724,None,None,1,,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,270,180,12,180,0,12,180,0,180,j,present,resp,pract,0,35,35,33,,,,,,,0.7670559368692652,742.4893059887481,None,742.4893059887481,None,j,1,0.9032637255077134,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,0,168,0,0,0,0,0,180,168,f,abs,resp,pract,0,36,36,19,,,,,,,1.0689764903735737,744.9127095690847,None,744.9127095690847,None,f,1,1.007845803784221,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,168,180,0,180,0,180,0,0,168,f,abs,resp,pract,0,37,37,20,,,,,,,0.8260317608581104,746.9019043269564,None,746.9019043269564,None,f,1,0.6977621889527654,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,0,180,0,12,0,12,180,180,180,j,abs,resp,pract,0,38,38,7,,,,,,,0.8697858390234668,748.8550632989718,None,748.8550632989718,None,j,1,0.7925215393652252,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,180,0,168,180,180,180,180,168,180,f,abs,resp,pract,0,39,39,10,,,,,,,1.0148378148019466,750.9847998553541,None,750.9847998553541,None,f,1,0.6308639849767133,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,0,0,-168,0,0,0,12,0,0,None,abs,inhibit,pract,0,40,40,23,,,,,,,1.024995673700966,753.1144473666654,None,753.1144473666654,None,None,1,,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,180,168,0,270,0,0,168,0,180,f,present,resp,pract,0,41,41,47,,,,,,,0.973293769540319,757.1044649613677,None,757.1044649613677,None,f,1,1.2473254304231887,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
90,0,0,12,0,0,0,12,0,0,j,present,resp,pract,0,42,42,34,,,,,,,0.8063706218539046,759.4688183779363,None,759.4688183779363,None,j,1,0.6750010612622646,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,168,180,90,0,180,0,168,0,0,f,present,resp,pract,0,43,43,48,,,,,,,0.8434633298885054,761.1396625161597,None,761.1396625161597,None,f,1,0.8761227876857447,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,270,0,0,12,0,180,180,180,12,j,present,resp,pract,0,44,44,42,,,,,,,1.0356415112938546,763.3047843766044,None,763.3047843766044,None,j,1,1.6380675803457052,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,0,0,-168,0,12,0,0,0,0,None,abs,inhibit,pract,0,45,45,21,,,,,,,1.0914780516717024,766.3525040832446,None,766.3525040832446,None,None,1,,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,270,0,0,12,0,0,12,0,0,j,present,resp,pract,0,46,46,40,,,,,,,0.9114206048611102,770.2713034296839,None,770.2713034296839,None,j,1,0.9757144179329771,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,0,180,0,0,0,168,0,180,168,f,abs,resp,pract,0,47,47,15,,,,,,,0.8892386971797245,772.6011912721342,None,772.6011912721342,None,f,1,0.9658482239992736,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,270,0,0,0,0,0,168,0,168,f,present,resp,pract,0,48,48,43,,,,,,,0.966947967740811,774.8248024633185,None,774.8248024633185,None,f,1,1.1583434449958077,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,180,0,0,180,0,180,168,0,168,f,abs,resp,pract,0,49,49,14,,,,,,,0.7915469958082222,777.2605519164454,None,777.2605519164454,None,f,1,0.7695515330651688,,,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,14.887068992690729,,,,,,,,,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,180,-168,0,168,90,180,0,180,0,f,present,resp,freq_bottom,,,,,0,0,0,896,,,1.0902223223900545,,,,,,,,,,795.7096188901114,None,795.7096188901114,None,None,0,798.6860035334284,None,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,180,180,0,270,0,-12,0,0,-12,j,present,resp,freq_bottom,,,,,0,1,1,586,,,0.9972450623005408,,,,,,,,,,800.2036180069053,None,800.2036180069053,None,j,1,None,None,0.9937869452933228,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,180,-168,0,0,0,12,180,180,180,None,abs,inhibit,freq_bottom,,,,,0,2,2,453,,,0.8432440648769968,,,,,,,,,,802.3333642224143,None,802.3333642224143,None,None,1,None,None,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,180,12,0,180,0,90,180,12,180,j,present,resp,freq_bottom,,,,,0,3,3,535,,,0.8792608747642215,,,,,,,,,,806.2408684279071,None,806.2408684279071,None,j,1,None,None,1.4525827721881797,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,180,12,0,0,0,-12,0,180,0,j,abs,resp,freq_bottom,,,,,0,4,4,173,,,0.7888510519223375,,,,,,,,,,809.1825348505809,None,809.1825348505809,None,None,0,812.162189711883,None,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,12,180,0,0,270,180,12,180,180,j,present,resp,freq_bottom,,,,,0,5,5,529,,,0.9559194939635316,,,,,,,,,,814.0328120524164,None,814.0328120524164,None,j,1,None,None,1.4677083604519794,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,-12,0,180,0,180,180,0,-168,180,None,abs,inhibit,freq_bottom,,,,,0,6,6,491,,,1.0268889784800894,,,,,,,,,,816.7395464859037,None,816.7395464859037,None,None,1,None,None,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,0,270,-168,0,0,0,180,180,168,f,present,resp,freq_bottom,,,,,0,7,7,891,,,0.8112002486466071,,,,,,,,,,821.30522990381,None,821.30522990381,None,None,0,824.2836339082423,None,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
-12,180,0,180,180,270,180,180,-12,180,j,present,resp,freq_bottom,,,,,0,8,8,591,,,1.0258223035582728,,,,,,,,,,825.8481250277318,None,825.8481250277318,None,j,1,None,None,1.4435397169345379,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,0,-168,0,-168,180,270,0,0,0,f,present,resp,freq_bottom,,,,,0,9,9,812,,,0.733117852742681,,,,,,,,,,828.343032102408,None,828.343032102408,None,f,1,None,None,1.5727103088802323,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,180,0,-168,180,180,168,0,180,180,f,abs,resp,freq_bottom,,,,,0,10,10,390,,,0.9612695747686932,,,,,,,,,,831.0493050107616,None,831.0493050107616,None,f,1,None,None,1.5864996173731925,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,-168,180,0,180,180,180,-168,0,180,f,abs,resp,freq_bottom,,,,,0,11,11,305,,,0.9236577171812204,,,,,,,,,,834.5438073076721,None,834.5438073076721,None,f,1,None,None,0.9080821203488085,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,0,168,0,0,0,168,180,90,0,f,present,resp,freq_bottom,,,,,0,12,12,747,,,0.7867127747859783,,,,,,,,,,836.5091726988412,None,836.5091726988412,None,f,1,None,None,1.423871320782382,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,-168,180,180,180,180,180,180,-168,180,f,abs,resp,freq_bottom,,,,,0,13,13,281,,,0.8840563494837657,,,,,,,,,,838.862833160626,None,838.862833160626,None,f,1,None,None,0.7330490906642808,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,180,0,-168,180,0,180,0,-168,180,f,abs,resp,freq_bottom,,,,,0,14,14,283,,,1.0306576598108022,,,,,,,,,,840.6981815788986,None,840.6981815788986,None,f,1,None,None,0.864746751556595,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
-168,180,180,0,168,180,180,0,180,180,f,abs,resp,freq_bottom,,,,,0,15,15,394,,,0.7568170297699852,,,,,,,,,,844.1459020099737,None,844.1459020099737,None,f,1,None,None,1.641103564515106,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
12,0,180,180,180,0,180,0,12,0,j,abs,resp,freq_bottom,,,,,0,16,16,0,,,1.0309030538236974,,,,,,,,,,847.0998358250354,None,847.0998358250354,None,j,1,None,None,1.1351745210613444,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,0,0,168,0,0,0,180,180,12,None,abs,inhibit,freq_bottom,,,,,0,17,17,457,,,1.0709640552510789,,,,,,,,,,849.5825241048024,None,849.5825241048024,None,None,1,None,None,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,180,180,180,0,0,0,12,0,12,j,abs,resp,freq_bottom,,,,,0,18,18,49,,,0.7785193197503755,,,,,,,,,,855.2661279490139,None,855.2661279490139,None,j,1,None,None,1.0800960693350135,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,12,180,180,180,0,12,0,0,270,j,present,resp,freq_bottom,,,,,0,19,19,530,,,0.9939735900325541,,,,,,,,,,858.7138849036601,None,858.7138849036601,None,j,1,None,None,1.568376983293092,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,0,180,0,-12,180,-12,180,180,0,j,abs,resp,freq_bottom,,,,,0,20,20,118,,,1.0457881015877943,,,,,,,,,,862.4674860221876,None,862.4674860221876,None,j,1,None,None,0.7747484449209878,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,168,180,0,0,180,180,90,180,168,f,present,resp,freq_bottom,,,,,0,21,21,721,,,0.850559715044098,,,,,,,,,,865.1971916693656,None,865.1971916693656,None,f,1,None,None,0.9250921438051591,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,0,180,-12,180,0,180,0,180,168,None,abs,inhibit,freq_bottom,,,,,0,22,22,499,,,0.9298538835809562,,,,,,,,,,867.3267024436682,None,867.3267024436682,None,None,1,None,None,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
-12,180,180,0,-12,180,180,0,0,180,j,abs,resp,freq_bottom,,,,,0,23,23,114,,,1.08046248485607,,,,,,,,,,872.7997382376743,None,872.7997382376743,None,j,1,None,None,1.1296482933639709,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,12,0,0,0,0,12,0,180,180,j,abs,resp,freq_bottom,,,,,0,24,24,26,,,0.8651684263046928,,,,,,,,,,874.8941332579116,None,874.8941332579116,None,j,1,None,None,0.7152874664334377,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
12,0,180,0,180,180,90,0,12,180,j,present,resp,freq_bottom,,,,,0,25,25,521,,,0.7754878666111389,,,,,,,,,,876.6950167057603,None,876.6950167057603,None,j,1,None,None,0.770382519784107,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,12,180,0,180,180,180,180,-168,180,None,abs,inhibit,freq_bottom,,,,,0,26,26,421,,,0.7732916436255795,,,,,,,,,,878.8836150729458,None,878.8836150729458,None,None,1,None,None,,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
-168,0,-168,0,0,90,0,0,0,180,f,present,resp,freq_bottom,,,,,0,27,27,813,,,1.0102683839338826,,,,,,,,,,885.75513631593,None,885.75513631593,None,f,1,None,None,1.933493772696238,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,0,12,0,12,180,180,270,0,0,j,present,resp,freq_bottom,,,,,0,28,28,532,,,1.0057314316276154,,,,,,,,,,890.8030117759836,None,890.8030117759836,None,j,1,None,None,0.8056555365010354,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,-168,180,180,180,90,180,168,180,180,f,present,resp,freq_bottom,,,,,0,29,29,879,,,1.0723198964140828,,,,,,,,,,892.7797218111218,None,892.7797218111218,None,f,1,None,None,2.1889930604866095,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,0,0,180,180,168,0,270,180,168,f,present,resp,freq_bottom,,,,,0,30,30,779,,,1.0981518398707617,,,,,,,,,,896.2988941205804,None,896.2988941205804,None,f,1,None,None,1.0059055267665826,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,180,0,12,180,180,0,180,12,0,j,abs,resp,freq_bottom,,,,,0,31,31,3,,,0.8284673753438958,,,,,,,,,,900.146120547708,None,900.146120547708,None,j,1,None,None,0.8547528760454952,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,0,-12,0,0,0,270,0,12,0,j,present,resp,freq_bottom,,,,,0,32,32,646,,,0.8685744639124016,,,,,,,,,,904.5468330290205,None,904.5468330290205,None,j,1,None,None,1.7010321050911443,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,180,180,-12,0,0,270,180,180,-12,j,present,resp,freq_bottom,,,,,0,33,33,611,,,0.8387771687042487,,,,,,,,,,907.8649044395452,None,907.8649044395452,None,j,1,None,None,0.6549767866699767,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
12,180,180,12,180,180,180,0,0,0,j,abs,resp,freq_bottom,,,,,0,34,34,36,,,1.0477438558840473,,,,,,,,,,910.0884709572701,None,910.0884709572701,None,j,1,None,None,0.6554630633154375,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
180,-12,180,180,180,180,270,180,180,-12,j,present,resp,freq_bottom,,,,,0,35,35,597,,,1.04333528129731,,,,,,,,,,911.8414623434428,None,911.8414623434428,None,j,1,None,None,0.6464855090116544,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,0,0,12,180,12,0,180,180,180,j,abs,resp,freq_bottom,,,,,0,36,36,69,,,0.9602907491817395,,,,,,,,,,914.1371019421176,None,914.1371019421176,None,j,1,None,None,0.7189150720960242,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
12,180,180,180,180,270,180,-12,180,180,j,present,resp,freq_bottom,,,,,0,37,37,694,,,0.9863582331090112,,,,,,,,,,916.006867035182,None,916.006867035182,None,j,1,None,None,0.9291486750498734,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
-12,0,0,0,0,-12,0,90,0,0,j,present,resp,freq_bottom,,,,,0,38,38,594,,,0.7527485324239178,,,,,,,,,,922.2429943412608,None,922.2429943412608,None,j,1,None,None,1.2361501230134309,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
0,180,180,-12,180,180,-12,180,0,180,j,abs,resp,freq_bottom,,,,,0,39,39,131,,,1.0708807078136318,,,,,,,,,,926.2670848062244,None,926.2670848062244,None,j,1,None,None,1.0521178059916565,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
12,0,0,0,0,-12,0,270,0,0,j,present,resp,freq_bottom,,,,,0,40,40,664,,,1.0286072094185112,,,,,,,,,,928.9157253294588,None,928.9157253294588,None,j,1,None,None,1.172119774038947,003,001,2,23,f,2021_Nov_08_1002,eye_tracking_exp,2021.2.3,84.93535493890802,
