ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,respon,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.rt,fixdur,int14_2.started,int14_2.stopped,per15_2.started,per15_2.stopped,response_pract.keys,response_pract.corr,response_pract.rt,key_resp_2.keys,key_resp_2.rt,int14.started,int14.stopped,per15.started,per15.stopped,response.keys,response.corr,response.rt,text_7.started,text_7.stopped,participant,session,1=top 2=bottom,age,gender,date,expName,psychopyVersion,frameRate,
180,180,0,168,180,180,180,180,168,180,f,abs,resp,pract,0,31,31,10,,,,,,,0.7361495000885163,559.5974687953521,None,559.5974687953521,None,f,1,1.2589661518542812,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,180,0,12,0,12,0,180,180,180,j,abs,resp,pract,0,32,32,0,,,,,,,1.0049341115137818,562.174343971931,None,562.174343971931,None,j,1,0.7779424896878595,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,0,180,0,168,180,0,180,12,180,None,abs,inhibit,pract,0,33,33,30,,,,,,,1.0801050097472265,564.4920708561024,None,564.4920708561024,None,None,1,,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,0,180,0,12,0,12,180,180,180,j,abs,resp,pract,0,34,34,7,,,,,,,0.9610378316295429,568.788155514934,None,568.788155514934,None,j,1,1.315149912156187,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,180,180,180,168,0,0,0,0,12,None,abs,inhibit,pract,0,35,35,31,,,,,,,0.7969407367869453,571.1651836057579,None,571.1651836057579,None,None,1,,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,0,168,0,0,0,0,0,180,168,f,abs,resp,pract,0,36,36,19,,,,,,,1.041534561008088,575.2865219344105,None,575.2865219344105,None,f,1,0.9444354953550942,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,0,0,-168,0,0,0,12,0,0,None,abs,inhibit,pract,0,37,37,23,,,,,,,0.8477884176017285,577.3554311421058,None,577.3554311421058,None,None,1,,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,0,90,180,12,0,180,180,12,180,j,present,resp,pract,0,38,38,41,,,,,,,0.8045664336454534,581.2268268211465,None,581.2268268211465,None,j,1,1.3395132624812618,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,180,0,12,0,180,180,12,0,0,j,abs,resp,pract,0,39,39,2,,,,,,,1.0097500088101228,583.8512931606947,None,583.8512931606947,None,j,1,1.0669968964915029,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,270,180,12,180,180,180,180,12,180,j,present,resp,pract,0,40,40,35,,,,,,,1.0124490595955762,586.511564554804,None,586.511564554804,None,None,0,,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,180,168,0,270,0,0,168,0,180,f,present,resp,pract,0,41,41,47,,,,,,,0.9661625603406314,591.0064881399398,None,591.0064881399398,None,f,1,2.423863911204819,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,180,0,0,180,168,180,0,0,168,f,abs,resp,pract,0,42,42,16,,,,,,,0.9466237619009658,594.701816015126,None,594.701816015126,None,f,1,1.2396312231738307,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,0,180,0,12,180,180,180,12,180,j,abs,resp,pract,0,43,43,9,,,,,,,0.9388230770549353,597.1964293044787,None,597.1964293044787,None,j,1,1.8329870901789604,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,0,180,0,0,0,168,0,180,168,f,abs,resp,pract,0,44,44,15,,,,,,,0.9327875060171349,600.2925078056896,None,600.2925078056896,None,f,1,2.32109956213759,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,12,180,12,180,90,180,180,0,180,j,present,resp,pract,0,45,45,37,,,,,,,0.835205869368869,603.7624981587508,None,603.7624981587508,None,j,1,1.2508836711297704,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,168,0,180,0,180,180,180,168,180,f,abs,resp,pract,0,46,46,12,,,,,,,0.8120601257051806,606.139391928929,None,606.139391928929,None,f,1,1.6099638071289633,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
12,0,0,-168,0,0,180,180,180,180,None,abs,inhibit,pract,0,47,47,27,,,,,,,0.8927908570217822,608.9404536959005,None,608.9404536959005,None,None,1,,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,168,180,90,0,180,0,168,0,0,f,present,resp,pract,0,48,48,48,,,,,,,0.9785797527908178,613.2121414997066,None,613.2121414997066,None,f,1,1.4653919307930323,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,180,0,-168,180,0,180,0,12,180,None,abs,inhibit,pract,0,49,49,24,,,,,,,0.7671772704996515,615.743714699327,None,615.743714699327,None,None,1,,,,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,14.450400237544102,,,,,,,,,,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,0,-168,0,0,0,0,0,-168,0,f,abs,resp,freq_top,,,,,0,0,0,319,,,0.9712532156461697,,,,,,,,,,635.4609830218706,None,635.4609830218706,None,f,1,1.6304653634372812,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,168,180,270,180,168,180,180,180,180,f,present,resp,freq_top,,,,,0,1,1,733,,,0.7892457151085335,,,,,,,,,,638.1688984016748,None,638.1688984016748,None,f,1,1.3385446446137053,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,90,180,-168,180,12,0,0,0,0,None,present,inhibit,freq_top,,,,,0,2,2,924,,,0.9436062204126521,,,,,,,,,,640.7450174586654,None,640.7450174586654,None,None,1,,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
90,0,12,0,12,180,180,180,180,180,j,present,resp,freq_top,,,,,0,3,3,515,,,0.9957335128343665,,,,,,,,,,645.0171257313684,None,645.0171257313684,None,j,1,1.1133372173156317,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,0,0,0,180,12,0,12,0,0,j,abs,resp,freq_top,,,,,0,4,4,29,,,0.9232897926596036,,,,,,,,,,647.5941047423337,None,647.5941047423337,None,j,1,1.144438936378549,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,168,0,0,168,0,0,0,0,0,f,abs,resp,freq_top,,,,,0,5,5,222,,,0.9104598291570181,,,,,,,,,,649.935830650945,None,649.935830650945,None,f,1,0.9466911766658654,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,0,12,0,180,180,180,0,12,0,j,abs,resp,freq_top,,,,,0,6,6,39,,,0.8672824174774836,,,,,,,,,,652.0423448098502,None,652.0423448098502,None,j,1,1.1281484077647406,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,180,0,180,-12,180,0,180,12,180,j,abs,resp,freq_top,,,,,0,7,7,149,,,0.9604485150209822,,,,,,,,,,654.1963668227402,None,654.1963668227402,None,None,0,,657.1755570835578,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,168,180,90,180,180,-168,0,0,180,f,present,resp,freq_top,,,,,0,8,8,913,,,0.888268464746008,,,,,,,,,,658.5986405543308,None,658.5986405543308,None,None,0,,661.5752029600044,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,0,-12,0,180,180,180,0,-12,0,j,abs,resp,freq_top,,,,,0,9,9,123,,,0.7782898608027284,,,,,,,,,,662.8928528739186,None,662.8928528739186,None,j,1,1.2370909028325627,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,270,180,180,12,0,0,0,12,0,j,present,resp,freq_top,,,,,0,10,10,541,,,0.9595119996921814,,,,,,,,,,665.3661843398427,None,665.3661843398427,None,j,1,1.0193236319144603,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
-168,180,90,0,168,0,180,180,180,180,f,present,resp,freq_top,,,,,0,11,11,918,,,0.7115996146039474,,,,,,,,,,667.5179881000963,None,667.5179881000963,None,f,1,2.2117577272632047,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
12,0,0,12,0,0,90,180,180,0,j,present,resp,freq_top,,,,,0,12,12,510,,,0.785004728360349,,,,,,,,,,670.7911048340943,None,670.7911048340943,None,j,1,0.9384460019462608,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,90,180,180,180,180,168,0,168,0,f,present,resp,freq_top,,,,,0,13,13,749,,,0.9188759305133369,,,,,,,,,,672.9436257760412,None,672.9436257760412,None,f,1,1.537030715109779,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,180,-12,0,0,0,0,-12,180,0,j,abs,resp,freq_top,,,,,0,14,14,102,,,0.7279312619975363,,,,,,,,,,675.4745509162781,None,675.4745509162781,None,j,1,1.1340289354366746,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,0,0,0,-12,0,0,12,0,0,j,abs,resp,freq_top,,,,,0,15,15,148,,,0.9516915101860464,,,,,,,,,,677.8862781047085,None,677.8862781047085,None,j,1,1.6182947055859245,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,180,-12,180,270,180,-12,0,0,180,j,present,resp,freq_top,,,,,0,16,16,599,,,0.7434236981449066,,,,,,,,,,680.5418703108512,None,680.5418703108512,None,j,1,1.4747008042866696,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,0,-168,0,0,-168,0,0,0,0,f,abs,resp,freq_top,,,,,0,17,17,298,,,0.9423959389550929,,,,,,,,,,683.625123152412,None,683.625123152412,None,f,1,1.1274855580182361,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,180,12,180,168,0,180,90,0,180,None,present,inhibit,freq_top,,,,,0,18,18,935,,,1.0480236483561716,,,,,,,,,,686.1316209513645,None,686.1316209513645,None,None,1,,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,0,0,0,-168,0,0,0,0,-168,f,abs,resp,freq_top,,,,,0,19,19,290,,,0.7731998054282468,,,,,,,,,,690.1332530226673,None,690.1332530226673,None,f,1,0.9547407563778165,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
168,0,0,0,90,168,0,0,0,0,f,present,resp,freq_top,,,,,0,20,20,734,,,0.902464447618579,,,,,,,,,,692.4986115169238,None,692.4986115169238,None,f,1,1.533033694915332,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
-12,0,90,180,-12,180,180,180,0,180,j,present,resp,freq_top,,,,,0,21,21,639,,,0.7969019410053029,,,,,,,,,,695.1120837871058,None,695.1120837871058,None,j,1,1.3678899325848874,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,0,0,0,-12,0,0,-12,180,0,j,abs,resp,freq_top,,,,,0,22,22,100,,,0.7290302904804302,,,,,,,,,,697.5116339789579,None,697.5116339789579,None,j,1,1.4319817076939785,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,168,0,180,0,180,90,180,-168,180,f,present,resp,freq_top,,,,,0,23,23,894,,,0.9957481790178861,,,,,,,,,,700.2183513393429,None,700.2183513393429,None,f,1,2.580596182690499,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,180,90,180,12,180,12,0,0,180,j,present,resp,freq_top,,,,,0,24,24,511,,,0.9889995975636822,,,,,,,,,,704.114768087105,None,704.114768087105,None,j,1,1.1319948077301092,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
-168,180,180,-168,180,180,180,180,90,0,f,present,resp,freq_top,,,,,0,25,25,848,,,0.8733770095686104,,,,,,,,,,706.4209201537715,None,706.4209201537715,None,f,1,0.9857117769250294,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,180,180,180,180,-168,0,0,0,12,None,abs,inhibit,freq_top,,,,,0,26,26,436,,,0.7309979565225944,,,,,,,,,,708.7624236032464,None,708.7624236032464,None,None,1,,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
-168,0,90,180,180,0,-168,180,180,180,f,present,resp,freq_top,,,,,0,27,27,811,,,0.73518879764025,,,,,,,,,,712.8105254865125,None,712.8105254865125,None,f,1,1.8133107757683433,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,168,0,180,0,180,180,168,0,0,f,abs,resp,freq_top,,,,,0,28,28,243,,,0.7234129141251835,,,,,,,,,,715.9643150794093,None,715.9643150794093,None,f,1,1.0736465230500585,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
12,0,0,-168,0,0,180,180,180,180,None,abs,inhibit,freq_top,,,,,0,29,29,426,,,0.7096735920323273,,,,,,,,,,718.0605469174468,None,718.0605469174468,None,None,1,,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,270,0,180,180,-12,180,180,0,12,j,present,resp,freq_top,,,,,0,30,30,688,,,1.079670780610833,,,,,,,,,,722.3533194404533,None,722.3533194404533,None,j,1,1.3083946401462185,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
-12,180,180,-12,0,270,0,180,180,180,j,present,resp,freq_top,,,,,0,31,31,638,,,0.826421240687256,,,,,,,,,,724.7185574988953,None,724.7185574988953,None,j,1,0.9272041185354851,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,-168,180,0,180,0,180,180,12,180,None,abs,inhibit,freq_top,,,,,0,32,32,481,,,0.7583023034252403,,,,,,,,,,726.7069968680651,None,726.7069968680651,None,None,1,,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,0,-12,0,0,0,0,12,180,180,j,abs,resp,freq_top,,,,,0,33,33,172,,,0.8652252347364173,,,,,,,,,,730.8735158323293,None,730.8735158323293,None,j,1,1.9562294517109535,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
-168,180,180,0,0,-168,0,0,0,0,f,abs,resp,freq_top,,,,,0,34,34,346,,,0.9541148759642273,,,,,,,,,,734.0737344882293,None,734.0737344882293,None,f,1,1.0600267114492112,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,-12,0,0,0,0,-12,0,0,0,j,abs,resp,freq_top,,,,,0,35,35,96,,,0.754637936679293,,,,,,,,,,736.1800442986471,None,736.1800442986471,None,j,1,0.9207730271394325,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,0,12,0,90,180,180,180,12,0,j,present,resp,freq_top,,,,,0,36,36,557,,,0.9239164906075797,,,,,,,,,,738.0863708915992,None,738.0863708915992,None,j,1,1.2543367681715267,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
0,0,90,0,12,0,0,0,180,-168,None,present,inhibit,freq_top,,,,,0,37,37,969,,,0.9306809977282388,,,,,,,,,,740.592394795241,None,740.592394795241,None,None,1,,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
-168,0,0,180,0,180,-168,0,180,180,f,abs,resp,freq_top,,,,,0,38,38,307,,,1.0211608245045725,,,,,,,,,,745.01783114114,None,745.01783114114,None,f,1,1.0109027839014857,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
180,180,270,0,0,0,0,12,0,12,j,present,resp,freq_top,,,,,0,39,39,532,,,1.00440066899912,,,,,,,,,,747.3243215750952,None,747.3243215750952,None,j,1,1.3444140040519983,None,None,012,001,1,26,M,2021_Nov_10_1011,eye_tracking_exp,2021.2.3,85.01765551221452,
