ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,respon,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.rt,fixdur,int14_2.started,int14_2.stopped,per15_2.started,per15_2.stopped,response_pract.keys,response_pract.corr,response_pract.rt,key_resp_2.keys,key_resp_2.rt,int14.started,int14.stopped,per15.started,per15.stopped,response.keys,response.corr,response.rt,text_7.started,text_7.stopped,participant,session,1=top 2=bottom,age,gender,date,expName,psychopyVersion,frameRate,
90,0,0,12,0,12,180,180,180,0,j,present,resp,pract,0,16,16,32,,,,,,,0.8733387370655793,402.72758988315036,None,402.72758988315036,None,j,1,0.9113051165277284,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,0,90,180,12,0,180,180,12,180,j,present,resp,pract,0,17,17,41,,,,,,,0.9722271777154862,404.9867300257647,None,404.9867300257647,None,j,1,1.0041943324813474,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,180,168,0,270,0,0,168,0,180,f,present,resp,pract,0,18,18,47,,,,,,,0.9654662662891393,407.22232723044726,None,407.22232723044726,None,f,1,1.2966139996806305,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,270,0,0,0,0,0,168,0,168,f,present,resp,pract,0,19,19,43,,,,,,,0.7930932134142619,409.5756611594188,None,409.5756611594188,None,f,1,1.1352873584328336,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,180,0,168,180,180,180,180,168,180,f,abs,resp,pract,0,20,20,10,,,,,,,0.7442374878311522,411.71702775275844,None,411.71702775275844,None,f,1,0.8489522655490873,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,180,180,180,168,0,0,0,0,12,None,abs,inhibit,pract,0,21,21,31,,,,,,,0.9911639592795463,413.6939611248872,None,413.6939611248872,None,None,1,,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,180,90,180,12,180,12,0,0,180,j,present,resp,pract,0,22,22,39,,,,,,,0.7133058431242152,417.41239245293036,None,417.41239245293036,None,j,1,0.8175619834819372,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
12,0,0,12,0,0,90,180,180,0,j,present,resp,pract,0,23,23,38,,,,,,,0.7397385669294255,419.1669626751591,None,419.1669626751591,None,j,1,1.7989620453008683,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,180,0,12,0,12,0,180,180,180,j,abs,resp,pract,0,24,24,0,,,,,,,0.9368503253106062,422.22663364089203,None,422.22663364089203,None,j,1,0.8672920140761562,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,12,180,-168,180,180,0,180,180,180,None,abs,inhibit,pract,0,25,25,26,,,,,,,0.790849287722306,424.26110273325867,None,424.26110273325867,None,None,1,,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,0,180,12,180,180,12,180,180,180,j,abs,resp,pract,0,26,26,1,,,,,,,0.7965284888570368,428.4151356125385,None,428.4151356125385,None,j,1,1.0298652716501238,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,180,0,0,180,168,180,0,0,168,f,abs,resp,pract,0,27,27,16,,,,,,,0.9262452778205283,430.73431647996586,None,430.73431647996586,None,f,1,0.9506764596862922,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,270,0,0,168,0,0,168,180,0,f,present,resp,pract,0,28,28,45,,,,,,,0.7235707962862313,432.7575838341927,None,432.7575838341927,None,f,1,1.0234042976844648,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,180,180,-168,180,180,12,180,0,180,None,abs,inhibit,pract,0,29,29,22,,,,,,,1.0264698002205082,435.08745632315186,None,435.08745632315186,None,None,1,,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,168,0,180,0,180,180,180,168,180,f,abs,resp,pract,0,30,30,12,,,,,,,1.0995074397196953,439.1949025767826,None,439.1949025767826,None,f,1,0.9220513718501024,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,270,0,0,12,0,0,12,0,0,j,present,resp,pract,0,31,31,40,,,,,,,1.0785628836303798,446.6660456726404,None,446.6660456726404,None,j,1,1.0979842513697804,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,180,0,0,180,0,180,168,0,168,f,abs,resp,pract,0,32,32,14,,,,,,,0.8576209385259277,448.97425299610404,None,448.97425299610404,None,f,1,1.2217328055357939,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
168,0,270,180,180,180,180,168,180,180,f,present,resp,pract,0,33,33,49,,,,,,,0.7639829431241207,451.27977511403697,None,451.27977511403697,None,f,1,1.204215582309189,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,180,0,12,0,180,180,180,0,12,j,abs,resp,pract,0,34,34,4,,,,,,,0.9427744291192232,453.6799516324936,None,453.6799516324936,None,j,1,1.5881592243858904,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
90,0,180,168,180,180,0,168,0,0,f,present,resp,pract,0,35,35,46,,,,,,,0.9545055709108978,456.37445758606736,None,456.37445758606736,None,f,1,0.8137744431260217,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,12,180,12,180,90,180,180,0,180,j,present,resp,pract,0,36,36,37,,,,,,,1.0005346500747458,458.3980328213238,None,458.3980328213238,None,j,1,1.3490413095732947,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,0,180,0,0,0,168,0,180,168,f,abs,resp,pract,0,37,37,15,,,,,,,0.9237782887625166,461.0588629289505,None,461.0588629289505,None,f,1,1.5841887664755632,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,168,180,90,0,180,0,168,0,0,f,present,resp,pract,0,38,38,48,,,,,,,0.9903101639115794,463.94038940309656,None,463.94038940309656,None,f,1,1.1506237576977583,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,0,0,0,168,0,0,12,0,0,None,abs,inhibit,pract,0,39,39,29,,,,,,,0.8680702975345471,466.08199083118234,None,466.08199083118234,None,j,0,2.8810542961145984,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
12,0,0,-168,0,0,180,180,180,180,None,abs,inhibit,pract,0,40,40,27,,,,,,,1.0551945081204357,470.63621501928174,None,470.63621501928174,None,None,1,,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,0,168,0,0,0,0,0,180,168,f,abs,resp,pract,0,41,41,19,,,,,,,0.7709192455185914,474.41441692162334,None,474.41441692162334,None,f,1,1.1086939835495286,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,270,180,12,180,0,12,180,0,180,j,present,resp,pract,0,42,42,33,,,,,,,0.9886585692366321,476.5674485838681,None,476.5674485838681,None,j,1,1.4838080806366634,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,0,0,-168,0,0,0,12,0,0,None,abs,inhibit,pract,0,43,43,23,,,,,,,0.878134288572657,478.97009026347405,None,478.97009026347405,None,None,1,,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,0,180,0,12,0,12,180,180,180,j,abs,resp,pract,0,44,44,7,,,,,,,0.7185786811462798,482.70006260247465,None,482.70006260247465,None,j,1,0.8700215906974336,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,12,180,12,0,180,0,180,180,180,j,abs,resp,pract,0,45,45,5,,,,,,,0.8838192050633795,484.82995187396955,None,484.82995187396955,None,j,1,0.9161651091380918,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,180,0,168,180,180,180,0,0,168,f,abs,resp,pract,0,46,46,18,,,,,,,1.0817298192457234,487.0656508001284,None,487.0656508001284,None,f,1,0.8726216761806427,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,180,0,12,0,180,180,12,0,0,j,abs,resp,pract,0,47,47,2,,,,,,,0.9967061011718787,489.01874180492996,None,489.01874180492996,None,j,1,0.935424274937759,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,0,180,12,0,180,180,0,12,180,j,abs,resp,pract,0,48,48,3,,,,,,,0.9358374634915843,491.18410530979963,None,491.18410530979963,None,j,1,0.8169933091085113,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
168,0,180,0,0,180,180,0,168,0,f,abs,resp,pract,0,49,49,13,,,,,,,0.8905906373732598,493.03175460795137,None,493.03175460795137,None,f,1,1.1133825286851788,,,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,10.110458262588509,,,,,,,,,,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
12,0,-12,0,0,0,0,0,0,0,j,abs,resp,freq_bottom,,,,,0,0,0,154,,,0.9767009432934712,,,,,,,,,,506.5160221891656,None,506.5160221891656,None,j,1,2.10813617556596,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,12,180,0,180,12,0,0,90,0,j,present,resp,freq_bottom,,,,,0,1,1,531,,,1.081852850541358,,,,,,,,,,510.127130717834,None,510.127130717834,None,j,1,1.633075142679445,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
168,0,0,0,0,168,180,180,0,0,f,abs,resp,freq_bottom,,,,,0,2,2,276,,,0.9726452052179189,,,,,,,,,,512.9864130894111,None,512.9864130894111,None,f,1,0.9817084527512634,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,-168,0,180,180,-168,0,0,180,0,f,abs,resp,freq_bottom,,,,,0,3,3,307,,,0.9314781303925058,,,,,,,,,,515.1513377128904,None,515.1513377128904,None,f,1,0.8018778597597702,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,180,180,180,0,0,12,0,0,168,None,abs,inhibit,freq_bottom,,,,,0,4,4,502,,,0.9135274452809066,,,,,,,,,,517.1282270157753,None,517.1282270157753,None,None,1,,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,180,180,0,180,12,0,12,180,180,j,abs,resp,freq_bottom,,,,,0,5,5,63,,,1.0373051947355532,,,,,,,,,,521.1771266731212,None,521.1771266731212,None,j,1,0.8070949339962681,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,0,180,-12,0,0,12,180,0,270,j,present,resp,freq_bottom,,,,,0,6,6,705,,,0.9271171974417499,,,,,,,,,,523.3078460160195,None,523.3078460160195,None,j,1,1.6353887780678633,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,12,0,180,-168,90,0,180,0,180,None,present,inhibit,freq_bottom,,,,,0,7,7,967,,,0.9708757490328797,,,,,,,,,,526.3432861410074,None,526.3432861410074,None,None,1,,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,180,180,168,0,180,0,168,0,270,f,present,resp,freq_bottom,,,,,0,8,8,767,,,0.8279187240922548,,,,,,,,,,530.2371535131024,None,530.2371535131024,None,f,1,1.1381286173873377,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
