ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,respon,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.rt,fixdur,int14_2.started,int14_2.stopped,per15_2.started,per15_2.stopped,response_pract.keys,response_pract.corr,response_pract.rt,key_resp_2.keys,key_resp_2.rt,int14.started,int14.stopped,per15.started,per15.stopped,response.keys,response.corr,response.rt,text_7.started,text_7.stopped,participant,session,1=top 2=bottom,age,gender,date,expName,psychopyVersion,frameRate,
180,0,90,180,12,0,180,180,12,180,j,present,resp,pract,0,28,28,41,,,,,,,0.9107714705078724,363.8288309227273,None,363.8288309227273,None,j,1,1.0352254543097388,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
12,0,0,-168,0,0,180,180,180,180,None,abs,inhibit,pract,0,29,29,27,,,,,,,0.7894056591004373,365.78109521815895,None,365.78109521815895,None,None,1,,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
168,0,270,180,180,180,180,168,180,180,f,present,resp,pract,0,30,30,49,,,,,,,0.7335113479451117,369.53573559831807,None,369.53573559831807,None,f,1,1.0874342399495163,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,168,0,180,0,180,180,180,168,180,f,abs,resp,pract,0,31,31,12,,,,,,,1.0436032733775102,378.51306532678495,None,378.51306532678495,None,f,1,1.438820581159689,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
90,0,180,180,180,168,0,168,0,0,f,present,resp,pract,0,32,32,44,,,,,,,0.7816853341002143,380.8075802409289,None,380.8075802409289,None,f,1,1.0307306402041831,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,180,0,12,0,12,0,180,180,180,j,abs,resp,pract,0,33,33,0,,,,,,,1.005378326149318,382.9139399003118,None,382.9139399003118,None,j,1,0.9243021595457321,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
90,0,0,12,0,180,180,180,0,12,j,present,resp,pract,0,34,34,36,,,,,,,1.0376201314714149,385.1846918542474,None,385.1846918542474,None,j,1,1.4537638534122834,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,180,0,168,180,180,180,0,0,168,f,abs,resp,pract,0,35,35,18,,,,,,,1.066877118909948,387.88606698181593,None,387.88606698181593,None,f,1,1.0403239638160358,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
12,0,0,12,0,0,90,180,180,0,j,present,resp,pract,0,36,36,38,,,,,,,1.0629139965224508,390.2630376322584,None,390.2630376322584,None,j,1,1.127416684487116,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,0,0,-168,0,12,0,0,0,0,None,abs,inhibit,pract,0,37,37,21,,,,,,,0.8936292451037913,392.6042746463929,None,392.6042746463929,None,None,1,,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
168,0,180,0,0,180,180,0,168,0,f,abs,resp,pract,0,38,38,13,,,,,,,1.0208888645678518,396.6292069645924,None,396.6292069645924,None,f,1,0.9843674371293218,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,0,0,-168,180,180,180,180,0,12,None,abs,inhibit,pract,0,39,39,25,,,,,,,0.7934005104392052,398.511868500653,None,398.511868500653,None,None,1,,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,12,180,12,0,180,0,180,180,180,j,abs,resp,pract,0,40,40,5,,,,,,,0.991667471373711,402.52413347826064,None,402.52413347826064,None,j,1,1.0895040096304456,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,180,0,0,180,0,180,168,0,168,f,abs,resp,pract,0,41,41,14,,,,,,,0.8612659886687617,404.54794533779636,None,404.54794533779636,None,f,1,0.841673766362419,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,0,180,12,0,180,180,0,12,180,j,abs,resp,pract,0,42,42,3,,,,,,,0.8256844271290861,406.5482574483185,None,406.5482574483185,None,j,1,0.8893946803932522,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,0,168,0,0,0,0,0,180,168,f,abs,resp,pract,0,43,43,19,,,,,,,0.8749144030111143,408.5016696705545,None,408.5016696705545,None,f,1,0.7280081852404692,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,270,0,0,0,0,0,168,0,168,f,present,resp,pract,0,44,44,43,,,,,,,0.8762437684204178,410.2077451705122,None,410.2077451705122,None,f,1,1.0210446493483687,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,0,180,12,180,180,12,180,180,180,j,abs,resp,pract,0,45,45,1,,,,,,,0.9481892460426904,412.2201441684988,None,412.2201441684988,None,j,1,0.8006916022411588,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,270,0,0,168,0,0,168,180,0,f,present,resp,pract,0,46,46,45,,,,,,,1.0070282640985184,414.3637095754241,None,414.3637095754241,None,f,1,0.8170574827051951,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
90,0,0,12,0,0,0,12,0,0,j,present,resp,pract,0,47,47,34,,,,,,,0.940867306146358,416.4694516544123,None,416.4694516544123,None,j,1,0.8234382412424566,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,180,0,168,180,180,180,180,168,180,f,abs,resp,pract,0,48,48,10,,,,,,,0.9626018393394429,418.3508487504562,None,418.3508487504562,None,f,1,0.9259798290640902,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,0,0,-168,0,0,0,12,0,0,None,abs,inhibit,pract,0,49,49,23,,,,,,,0.9533975897032145,420.2805384600756,None,420.2805384600756,None,None,1,,,,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,15.29240180792317,,,,,,,,,,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
168,180,180,-168,180,180,0,180,0,180,f,abs,resp,freq_bottom,,,,,0,0,0,365,,,0.8444545475898725,,,,,,,,,,440.6815760313609,None,440.6815760313609,None,f,1,1.5065887102080069,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,180,12,180,180,180,0,12,0,180,j,abs,resp,freq_bottom,,,,,0,1,1,32,,,0.7673084291778092,,,,,,,,,,443.2941638652685,None,443.2941638652685,None,j,1,1.0851311419958165,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,0,0,168,180,168,0,270,180,180,f,present,resp,freq_bottom,,,,,0,2,2,783,,,0.7663699376103742,,,,,,,,,,445.54159114185677,None,445.54159114185677,None,f,1,1.190684264323636,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,12,180,180,180,0,180,0,180,-12,j,abs,resp,freq_bottom,,,,,0,3,3,147,,,0.7568611093430874,,,,,,,,,,447.8600742726453,None,447.8600742726453,None,None,0,,450.8489907269368,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,12,0,0,180,180,180,270,180,12,j,present,resp,freq_bottom,,,,,0,4,4,527,,,0.9771507292792416,,,,,,,,,,452.9548381507723,None,452.9548381507723,None,j,1,2.112508728415378,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,0,0,180,180,168,180,90,180,168,f,present,resp,freq_bottom,,,,,0,5,5,727,,,1.0581631791307795,,,,,,,,,,456.5565440732355,None,456.5565440732355,None,f,1,0.9748061093735032,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,180,180,0,12,0,0,0,0,168,None,abs,inhibit,freq_bottom,,,,,0,6,6,500,,,0.9028232070863474,,,,,,,,,,459.07436772716846,None,459.07436772716846,None,None,1,,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,168,0,180,0,0,180,0,180,-168,f,abs,resp,freq_bottom,,,,,0,7,7,357,,,0.7000467456669694,,,,,,,,,,462.78201766473126,None,462.78201766473126,None,f,1,1.244499181576657,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,180,-168,0,0,0,270,0,168,180,f,present,resp,freq_bottom,,,,,0,8,8,856,,,1.0166604422198535,,,,,,,,,,465.37030615506706,None,465.37030615506706,None,f,1,1.184538645144812,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,168,0,0,0,0,12,0,90,180,None,present,inhibit,freq_bottom,,,,,0,9,9,950,,,0.7027212191585127,,,,,,,,,,467.5252291854126,None,467.5252291854126,None,None,1,,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,0,168,0,168,180,270,0,0,0,f,present,resp,freq_bottom,,,,,0,10,10,742,,,0.8463436964723884,,,,,,,,,,471.3840710138975,None,471.3840710138975,None,f,1,2.5305662841312824,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,0,-12,180,180,180,180,-12,0,90,j,present,resp,freq_bottom,,,,,0,11,11,606,,,0.8291901856210725,,,,,,,,,,475.0906385256069,None,475.0906385256069,None,j,1,1.2230320749767998,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
12,180,180,168,180,270,180,0,0,0,None,present,inhibit,freq_bottom,,,,,0,12,12,960,,,0.8068207944845707,,,,,,,,,,477.479517369675,None,477.479517369675,None,None,1,,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,180,-168,0,180,0,180,-168,180,90,f,present,resp,freq_bottom,,,,,0,13,13,836,,,0.8595914897247184,,,,,,,,,,481.76365898574954,None,481.76365898574954,None,f,1,1.0942562998245648,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,0,180,-12,180,90,180,180,-168,0,None,present,inhibit,freq_bottom,,,,,0,14,14,997,,,1.0566313957823374,,,,,,,,,,484.17691565379164,None,484.17691565379164,None,None,1,,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,180,180,180,180,-168,180,0,180,-168,f,abs,resp,freq_bottom,,,,,0,15,15,293,,,0.959264267095798,,,,,,,,,,488.15397190824206,None,488.15397190824206,None,f,1,0.7361324160949607,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,180,-168,0,0,0,90,0,-168,180,f,present,resp,freq_bottom,,,,,0,16,16,786,,,0.9003549780105679,,,,,,,,,,490.1543944950224,None,490.1543944950224,None,f,1,1.006539358109194,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,180,0,180,168,0,0,270,0,168,f,present,resp,freq_bottom,,,,,0,17,17,759,,,0.9317020907821958,,,,,,,,,,492.22540809054476,None,492.22540809054476,None,f,1,0.935454526529611,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
-168,0,180,180,180,-168,180,180,270,0,f,present,resp,freq_bottom,,,,,0,18,18,850,,,0.9969011355568076,,,,,,,,,,494.554877572082,None,494.554877572082,None,f,1,0.7340593260892092,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,0,180,0,180,90,180,-168,0,-168,f,present,resp,freq_bottom,,,,,0,19,19,795,,,1.0546561370787622,,,,,,,,,,496.6852468012446,None,496.6852468012446,None,f,1,1.3077398969676324,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,0,0,12,0,12,0,180,0,90,j,present,resp,freq_bottom,,,,,0,20,20,545,,,1.0788054484145428,,,,,,,,,,499.4847462773878,None,499.4847462773878,None,j,1,0.8123112294651946,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,0,180,0,180,-12,180,270,0,-12,j,present,resp,freq_bottom,,,,,0,21,21,587,,,1.0631857674730163,,,,,,,,,,501.40294947461894,None,501.40294947461894,None,j,1,0.7500632911605862,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,180,180,180,12,0,90,0,-168,0,None,present,inhibit,freq_bottom,,,,,0,22,22,928,,,0.9768440768956556,,,,,,,,,,503.49747760969217,None,503.49747760969217,None,None,1,,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,90,0,180,180,168,0,-168,180,180,f,present,resp,freq_bottom,,,,,0,23,23,909,,,0.7996509822983728,,,,,,,,,,507.6867243457375,None,507.6867243457375,None,f,1,2.0504195620012524,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
-168,0,180,180,180,90,180,180,12,180,None,present,inhibit,freq_bottom,,,,,0,24,24,941,,,0.9273707357767494,,,,,,,,,,510.9596357181215,None,510.9596357181215,None,None,1,,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,180,-168,0,0,0,0,180,-168,180,f,abs,resp,freq_bottom,,,,,0,25,25,311,,,0.9092251572546843,,,,,,,,,,514.8766921959391,None,514.8766921959391,None,f,1,1.0835868891608698,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,180,168,0,168,180,180,0,0,180,f,abs,resp,freq_bottom,,,,,0,26,26,238,,,0.7545834935793823,,,,,,,,,,517.0545468979262,None,517.0545468979262,None,f,1,1.0509052349509602,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,0,0,12,180,12,0,180,180,180,j,abs,resp,freq_bottom,,,,,0,27,27,69,,,0.8609517339833963,,,,,,,,,,519.4778505666739,None,519.4778505666739,None,j,1,1.0111093322921079,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,180,180,0,180,-12,0,90,180,-12,j,present,resp,freq_bottom,,,,,0,28,28,639,,,1.0959893928578517,,,,,,,,,,523.572318332207,None,523.572318332207,None,j,1,0.9150369443839281,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
90,180,180,180,0,-168,0,0,168,0,f,present,resp,freq_bottom,,,,,0,29,29,860,,,0.9189156268921195,,,,,,,,,,525.7725906592023,None,525.7725906592023,None,f,1,1.4507960868224927,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,0,180,-168,0,0,270,180,180,-168,f,present,resp,freq_bottom,,,,,0,30,30,821,,,0.784502477335294,,,,,,,,,,528.0671626225615,None,528.0671626225615,None,f,1,1.108351681886461,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,180,-168,0,0,0,0,180,12,0,None,abs,inhibit,freq_bottom,,,,,0,31,31,451,,,1.0264367700375352,,,,,,,,,,530.5144894442351,None,530.5144894442351,None,None,1,,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,180,-168,0,0,0,12,180,180,180,None,abs,inhibit,freq_bottom,,,,,0,32,32,453,,,0.9696468147110593,,,,,,,,,,534.5152624761956,None,534.5152624761956,None,None,1,,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,-168,0,0,0,180,0,-168,0,0,f,abs,resp,freq_bottom,,,,,0,33,33,331,,,0.9643726528617639,,,,,,,,,,538.4819822579959,None,538.4819822579959,None,f,1,0.9657856926969544,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
-168,0,0,0,0,0,270,0,168,0,f,present,resp,freq_bottom,,,,,0,34,34,854,,,0.9306901216615954,,,,,,,,,,540.4250794387685,None,540.4250794387685,None,f,1,1.885601360343344,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,-168,180,180,180,180,0,180,0,-168,f,abs,resp,freq_bottom,,,,,0,35,35,287,,,1.0575430191532056,,,,,,,,,,543.6710128710879,None,543.6710128710879,None,f,1,0.9116164062438656,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,-168,180,180,180,168,0,90,180,180,f,present,resp,freq_bottom,,,,,0,36,36,881,,,0.9370073729861005,,,,,,,,,,545.659389923539,None,545.659389923539,None,f,1,1.4673216447199593,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
180,180,0,12,0,180,0,168,180,180,None,abs,inhibit,freq_bottom,,,,,0,37,37,473,,,0.7578474804717878,,,,,,,,,,548.2126067295737,None,548.2126067295737,None,None,1,,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
0,0,0,0,0,0,168,0,0,-168,f,abs,resp,freq_bottom,,,,,0,38,38,362,,,1.0973901106092674,,,,,,,,,,552.780330637934,None,552.780330637934,None,f,1,1.4334926674011967,None,None,001,001,2,32,m,2021_Nov_08_0830,eye_tracking_exp,2021.2.3,84.66273456539263,
